item_id,eval_prefix,condition,continuation,continuation_sum_logprob,continuation_mean_logprob,model,revision
5,He called a friend using,probable,a phone.,-9.484543800354004,-3.1615146001180015,allenai/OLMo-7B-0424-hf,step36000-tokens150B
5,He called a friend using,improbable,a laptop.,-10.302130699157715,-3.434043566385905,allenai/OLMo-7B-0424-hf,step36000-tokens150B
5,He called a friend using,impossible,a sandwich.,-14.61175537109375,-4.870585123697917,allenai/OLMo-7B-0424-hf,step36000-tokens150B
5,He called a friend using,inconceivable,mass.,-16.368103981018066,-8.184051990509033,allenai/OLMo-7B-0424-hf,step36000-tokens150B
5,He called a friend using,inconceivable_syntactic,with.,-14.698140144348145,-7.349070072174072,allenai/OLMo-7B-0424-hf,step36000-tokens150B
6,He carried groceries inside,probable,a tote bag.,-11.174406051635742,-2.2348812103271483,allenai/OLMo-7B-0424-hf,step36000-tokens150B
6,He carried groceries inside,improbable,a backpack.,-9.711209297180176,-3.237069765726725,allenai/OLMo-7B-0424-hf,step36000-tokens150B
6,He carried groceries inside,impossible,a tornado.,-15.816328048706055,-5.272109349568685,allenai/OLMo-7B-0424-hf,step36000-tokens150B
6,He carried groceries inside,inconceivable,a law.,-19.20602798461914,-6.40200932820638,allenai/OLMo-7B-0424-hf,step36000-tokens150B
6,He carried groceries inside,inconceivable_syntactic,give.,-18.37566089630127,-9.187830448150635,allenai/OLMo-7B-0424-hf,step36000-tokens150B
7,He carved a statue using,probable,a chisel.,-8.89129638671875,-2.2228240966796875,allenai/OLMo-7B-0424-hf,step36000-tokens150B
7,He carved a statue using,improbable,a nail.,-10.787347793579102,-3.5957825978597007,allenai/OLMo-7B-0424-hf,step36000-tokens150B
7,He carved a statue using,impossible,a sock.,-14.311083793640137,-4.770361264546712,allenai/OLMo-7B-0424-hf,step36000-tokens150B
7,He carved a statue using,inconceivable,laughter.,-15.28785228729248,-7.64392614364624,allenai/OLMo-7B-0424-hf,step36000-tokens150B
7,He carved a statue using,inconceivable_syntactic,forget.,-20.41776943206787,-10.208884716033936,allenai/OLMo-7B-0424-hf,step36000-tokens150B
8,He caught a fish in,probable,a lake.,-7.519359588623047,-2.506453196207682,allenai/OLMo-7B-0424-hf,step36000-tokens150B
8,He caught a fish in,improbable,a puddle.,-10.817525863647461,-2.7043814659118652,allenai/OLMo-7B-0424-hf,step36000-tokens150B
8,He caught a fish in,impossible,a raindrop.,-16.922465324401855,-3.3844930648803713,allenai/OLMo-7B-0424-hf,step36000-tokens150B
8,He caught a fish in,inconceivable,an exclamation.,-18.594847679138184,-4.648711919784546,allenai/OLMo-7B-0424-hf,step36000-tokens150B
8,He caught a fish in,inconceivable_syntactic,become.,-20.33664321899414,-10.16832160949707,allenai/OLMo-7B-0424-hf,step36000-tokens150B
9,He chilled a drink using,probable,ice.,-7.40047550201416,-3.70023775100708,allenai/OLMo-7B-0424-hf,step36000-tokens150B
9,He chilled a drink using,improbable,snow.,-10.776195526123047,-5.388097763061523,allenai/OLMo-7B-0424-hf,step36000-tokens150B
9,He chilled a drink using,impossible,fire.,-10.037437438964844,-5.018718719482422,allenai/OLMo-7B-0424-hf,step36000-tokens150B
9,He chilled a drink using,inconceivable,yesterday.,-14.344950675964355,-7.172475337982178,allenai/OLMo-7B-0424-hf,step36000-tokens150B
9,He chilled a drink using,inconceivable_syntactic,onto.,-16.4923152923584,-8.2461576461792,allenai/OLMo-7B-0424-hf,step36000-tokens150B
10,He chopped a carrot using,probable,a knife.,-4.240805625915527,-1.4136018753051758,allenai/OLMo-7B-0424-hf,step36000-tokens150B
10,He chopped a carrot using,improbable,a sword.,-6.289162635803223,-2.0963875452677407,allenai/OLMo-7B-0424-hf,step36000-tokens150B
10,He chopped a carrot using,impossible,a rag.,-14.831708908081055,-4.943902969360352,allenai/OLMo-7B-0424-hf,step36000-tokens150B
10,He chopped a carrot using,inconceivable,a color.,-19.406387329101562,-6.4687957763671875,allenai/OLMo-7B-0424-hf,step36000-tokens150B
10,He chopped a carrot using,inconceivable_syntactic,through.,-15.880231857299805,-7.940115928649902,allenai/OLMo-7B-0424-hf,step36000-tokens150B
11,He cleaned a spill using,probable,a sponge.,-7.431343078613281,-2.4771143595377603,allenai/OLMo-7B-0424-hf,step36000-tokens150B
11,He cleaned a spill using,improbable,a scarf.,-12.731980323791504,-4.243993441263835,allenai/OLMo-7B-0424-hf,step36000-tokens150B
11,He cleaned a spill using,impossible,mustard.,-12.025686264038086,-6.012843132019043,allenai/OLMo-7B-0424-hf,step36000-tokens150B
11,He cleaned a spill using,inconceivable,a country.,-18.3902006149292,-6.130066871643066,allenai/OLMo-7B-0424-hf,step36000-tokens150B
11,He cleaned a spill using,inconceivable_syntactic,without.,-16.801138877868652,-8.400569438934326,allenai/OLMo-7B-0424-hf,step36000-tokens150B
12,He cleaned a carpet using,probable,a vacuum.,-5.973140716552734,-1.9910469055175781,allenai/OLMo-7B-0424-hf,step36000-tokens150B
12,He cleaned a carpet using,improbable,a hat.,-14.499542236328125,-4.833180745442708,allenai/OLMo-7B-0424-hf,step36000-tokens150B
12,He cleaned a carpet using,impossible,a crayon.,-12.70143985748291,-2.540287971496582,allenai/OLMo-7B-0424-hf,step36000-tokens150B
12,He cleaned a carpet using,inconceivable,a week.,-16.17069721221924,-5.390232404073079,allenai/OLMo-7B-0424-hf,step36000-tokens150B
12,He cleaned a carpet using,inconceivable_syntactic,into.,-15.8099946975708,-7.9049973487854,allenai/OLMo-7B-0424-hf,step36000-tokens150B
13,He climbed a tree using,probable,a ladder.,-5.897360801696777,-1.9657869338989258,allenai/OLMo-7B-0424-hf,step36000-tokens150B
13,He climbed a tree using,improbable,a rope.,-4.718384742736816,-1.5727949142456055,allenai/OLMo-7B-0424-hf,step36000-tokens150B
13,He climbed a tree using,impossible,oil.,-16.384284019470215,-8.192142009735107,allenai/OLMo-7B-0424-hf,step36000-tokens150B
13,He climbed a tree using,inconceivable,a poem.,-14.300063133239746,-4.766687711079915,allenai/OLMo-7B-0424-hf,step36000-tokens150B
13,He climbed a tree using,inconceivable_syntactic,before.,-15.09002685546875,-7.545013427734375,allenai/OLMo-7B-0424-hf,step36000-tokens150B
14,He closed a jacket using,probable,a zipper.,-7.9097900390625,-1.977447509765625,allenai/OLMo-7B-0424-hf,step36000-tokens150B
14,He closed a jacket using,improbable,glue.,-9.721012115478516,-4.860506057739258,allenai/OLMo-7B-0424-hf,step36000-tokens150B
14,He closed a jacket using,impossible,fog.,-14.125051498413086,-7.062525749206543,allenai/OLMo-7B-0424-hf,step36000-tokens150B
14,He closed a jacket using,inconceivable,a word.,-12.48607063293457,-4.162023544311523,allenai/OLMo-7B-0424-hf,step36000-tokens150B
14,He closed a jacket using,inconceivable_syntactic,until.,-17.745293617248535,-8.872646808624268,allenai/OLMo-7B-0424-hf,step36000-tokens150B
15,He constructed a tower out of,probable,blocks.,-6.996000289916992,-3.498000144958496,allenai/OLMo-7B-0424-hf,step36000-tokens150B
15,He constructed a tower out of,improbable,bubbles.,-11.220973014831543,-5.6104865074157715,allenai/OLMo-7B-0424-hf,step36000-tokens150B
15,He constructed a tower out of,impossible,sparks.,-14.061312675476074,-4.687104225158691,allenai/OLMo-7B-0424-hf,step36000-tokens150B
15,He constructed a tower out of,inconceivable,seasons.,-13.860258102416992,-6.930129051208496,allenai/OLMo-7B-0424-hf,step36000-tokens150B
15,He constructed a tower out of,inconceivable_syntactic,forgive.,-19.392333030700684,-9.696166515350342,allenai/OLMo-7B-0424-hf,step36000-tokens150B
16,He cooked dinner out of,probable,pasta.,-8.693635940551758,-4.346817970275879,allenai/OLMo-7B-0424-hf,step36000-tokens150B
16,He cooked dinner out of,improbable,insects.,-12.421128273010254,-6.210564136505127,allenai/OLMo-7B-0424-hf,step36000-tokens150B
16,He cooked dinner out of,impossible,the moon.,-13.145094871520996,-4.381698290506999,allenai/OLMo-7B-0424-hf,step36000-tokens150B
16,He cooked dinner out of,inconceivable,thoughts.,-13.231614112854004,-6.615807056427002,allenai/OLMo-7B-0424-hf,step36000-tokens150B
16,He cooked dinner out of,inconceivable_syntactic,do.,-15.837565422058105,-7.918782711029053,allenai/OLMo-7B-0424-hf,step36000-tokens150B
17,He cooled a room using,probable,a fan.,-6.815120697021484,-2.2717068990071616,allenai/OLMo-7B-0424-hf,step36000-tokens150B
17,He cooled a room using,improbable,shades.,-11.171939849853516,-5.585969924926758,allenai/OLMo-7B-0424-hf,step36000-tokens150B
17,He cooled a room using,impossible,a heater.,-8.687884330749512,-2.8959614435831704,allenai/OLMo-7B-0424-hf,step36000-tokens150B
17,He cooled a room using,inconceivable,a taste.,-15.714228630065918,-5.238076210021973,allenai/OLMo-7B-0424-hf,step36000-tokens150B
17,He cooled a room using,inconceivable_syntactic,have.,-14.081644058227539,-7.0408220291137695,allenai/OLMo-7B-0424-hf,step36000-tokens150B
18,He covered a window using,probable,curtains.,-8.445792198181152,-4.222896099090576,allenai/OLMo-7B-0424-hf,step36000-tokens150B
18,He covered a window using,improbable,sheets.,-7.093888282775879,-3.5469441413879395,allenai/OLMo-7B-0424-hf,step36000-tokens150B
18,He covered a window using,impossible,a hair.,-14.10617733001709,-4.702059110005696,allenai/OLMo-7B-0424-hf,step36000-tokens150B
18,He covered a window using,inconceivable,a chant.,-17.416336059570312,-5.8054453531901045,allenai/OLMo-7B-0424-hf,step36000-tokens150B
18,He covered a window using,inconceivable_syntactic,make.,-14.068892478942871,-7.0344462394714355,allenai/OLMo-7B-0424-hf,step36000-tokens150B
19,He crafted a bowl out of,probable,clay.,-6.270620346069336,-3.135310173034668,allenai/OLMo-7B-0424-hf,step36000-tokens150B
19,He crafted a bowl out of,improbable,mud.,-9.956964492797852,-4.978482246398926,allenai/OLMo-7B-0424-hf,step36000-tokens150B
19,He crafted a bowl out of,impossible,smoke.,-12.033339500427246,-6.016669750213623,allenai/OLMo-7B-0424-hf,step36000-tokens150B
19,He crafted a bowl out of,inconceivable,math.,-12.900721549987793,-6.4503607749938965,allenai/OLMo-7B-0424-hf,step36000-tokens150B
19,He crafted a bowl out of,inconceivable_syntactic,follow.,-17.62178611755371,-8.810893058776855,allenai/OLMo-7B-0424-hf,step36000-tokens150B
20,He crushed a soda can using,probable,a shoe.,-9.20435905456543,-3.068119684855143,allenai/OLMo-7B-0424-hf,step36000-tokens150B
20,He crushed a soda can using,improbable,a chair.,-10.153321266174316,-3.3844404220581055,allenai/OLMo-7B-0424-hf,step36000-tokens150B
20,He crushed a soda can using,impossible,a tissue.,-11.97105598449707,-3.990351994832357,allenai/OLMo-7B-0424-hf,step36000-tokens150B
20,He crushed a soda can using,inconceivable,a day.,-15.627681732177734,-5.209227244059245,allenai/OLMo-7B-0424-hf,step36000-tokens150B
20,He crushed a soda can using,inconceivable_syntactic,choose.,-18.34093952178955,-9.170469760894775,allenai/OLMo-7B-0424-hf,step36000-tokens150B
21,He cut grass using,probable,a lawnmower.,-5.898998260498047,-1.1797996520996095,allenai/OLMo-7B-0424-hf,step36000-tokens150B
21,He cut grass using,improbable,a scythe.,-7.374455451965332,-1.4748910903930663,allenai/OLMo-7B-0424-hf,step36000-tokens150B
21,He cut grass using,impossible,a popsicle.,-15.984528541564941,-3.9961321353912354,allenai/OLMo-7B-0424-hf,step36000-tokens150B
21,He cut grass using,inconceivable,an essay.,-16.858220100402832,-5.619406700134277,allenai/OLMo-7B-0424-hf,step36000-tokens150B
21,He cut grass using,inconceivable_syntactic,then.,-15.07939624786377,-7.539698123931885,allenai/OLMo-7B-0424-hf,step36000-tokens150B
22,He cut cardboard using,probable,scissors.,-4.81630802154541,-1.6054360071818035,allenai/OLMo-7B-0424-hf,step36000-tokens150B
22,He cut cardboard using,improbable,a scalpel.,-8.698203086853027,-2.174550771713257,allenai/OLMo-7B-0424-hf,step36000-tokens150B
22,He cut cardboard using,impossible,fur.,-13.951298713684082,-6.975649356842041,allenai/OLMo-7B-0424-hf,step36000-tokens150B
22,He cut cardboard using,inconceivable,a snore.,-20.97603130340576,-5.24400782585144,allenai/OLMo-7B-0424-hf,step36000-tokens150B
22,He cut cardboard using,inconceivable_syntactic,sometimes.,-16.526530265808105,-8.263265132904053,allenai/OLMo-7B-0424-hf,step36000-tokens150B
23,He dented a car with,probable,a baseball bat.,-6.2090606689453125,-1.5522651672363281,allenai/OLMo-7B-0424-hf,step36000-tokens150B
23,He dented a car with,improbable,a dumbbell.,-12.232403755187988,-3.058100938796997,allenai/OLMo-7B-0424-hf,step36000-tokens150B
23,He dented a car with,impossible,a breeze.,-13.384883880615234,-4.461627960205078,allenai/OLMo-7B-0424-hf,step36000-tokens150B
23,He dented a car with,inconceivable,a nap.,-16.22850227355957,-5.40950075785319,allenai/OLMo-7B-0424-hf,step36000-tokens150B
23,He dented a car with,inconceivable_syntactic,from.,-16.944514274597168,-8.472257137298584,allenai/OLMo-7B-0424-hf,step36000-tokens150B
24,He dug a hole using,probable,a shovel.,-4.427585601806641,-1.4758618672688801,allenai/OLMo-7B-0424-hf,step36000-tokens150B
24,He dug a hole using,improbable,a spatula.,-10.753389358520508,-2.688347339630127,allenai/OLMo-7B-0424-hf,step36000-tokens150B
24,He dug a hole using,impossible,dirt.,-9.881711959838867,-4.940855979919434,allenai/OLMo-7B-0424-hf,step36000-tokens150B
24,He dug a hole using,inconceivable,a yawn.,-16.08115863800049,-4.020289659500122,allenai/OLMo-7B-0424-hf,step36000-tokens150B
24,He dug a hole using,inconceivable_syntactic,except.,-19.876500129699707,-9.938250064849854,allenai/OLMo-7B-0424-hf,step36000-tokens150B
25,He dipped a biscuit into,probable,coffee.,-8.3632173538208,-4.1816086769104,allenai/OLMo-7B-0424-hf,step36000-tokens150B
25,He dipped a biscuit into,improbable,wine.,-9.917004585266113,-4.958502292633057,allenai/OLMo-7B-0424-hf,step36000-tokens150B
25,He dipped a biscuit into,impossible,a floor.,-18.59083366394043,-6.19694455464681,allenai/OLMo-7B-0424-hf,step36000-tokens150B
25,He dipped a biscuit into,inconceivable,a myth.,-20.408215522766113,-6.802738507588704,allenai/OLMo-7B-0424-hf,step36000-tokens150B
25,He dipped a biscuit into,inconceivable_syntactic,by.,-17.56534767150879,-8.782673835754395,allenai/OLMo-7B-0424-hf,step36000-tokens150B
26,He displayed books on,probable,a shelf.,-8.091249465942383,-2.6970831553141275,allenai/OLMo-7B-0424-hf,step36000-tokens150B
26,He displayed books on,improbable,a bed.,-10.978521347045898,-3.6595071156819663,allenai/OLMo-7B-0424-hf,step36000-tokens150B
26,He displayed books on,impossible,a galaxy.,-18.2828369140625,-6.094278971354167,allenai/OLMo-7B-0424-hf,step36000-tokens150B
26,He displayed books on,inconceivable,a sigh.,-18.06701946258545,-6.022339820861816,allenai/OLMo-7B-0424-hf,step36000-tokens150B
26,He displayed books on,inconceivable_syntactic,for.,-14.63169002532959,-7.315845012664795,allenai/OLMo-7B-0424-hf,step36000-tokens150B
27,He docked a boat using,probable,an anchor.,-9.299271583557129,-3.099757194519043,allenai/OLMo-7B-0424-hf,step36000-tokens150B
27,He docked a boat using,improbable,an anvil.,-13.52419662475586,-3.381049156188965,allenai/OLMo-7B-0424-hf,step36000-tokens150B
27,He docked a boat using,impossible,a balloon.,-11.128171920776367,-3.709390640258789,allenai/OLMo-7B-0424-hf,step36000-tokens150B
27,He docked a boat using,inconceivable,a lesson.,-17.053251266479492,-5.684417088826497,allenai/OLMo-7B-0424-hf,step36000-tokens150B
27,He docked a boat using,inconceivable_syntactic,though.,-16.93194007873535,-8.465970039367676,allenai/OLMo-7B-0424-hf,step36000-tokens150B
28,He drank a cup full of,probable,water.,-4.264745712280273,-2.1323728561401367,allenai/OLMo-7B-0424-hf,step36000-tokens150B
28,He drank a cup full of,improbable,honey.,-8.412409782409668,-4.206204891204834,allenai/OLMo-7B-0424-hf,step36000-tokens150B
28,He drank a cup full of,impossible,lightning.,-12.281550407409668,-6.140775203704834,allenai/OLMo-7B-0424-hf,step36000-tokens150B
28,He drank a cup full of,inconceivable,minutes.,-14.182731628417969,-7.091365814208984,allenai/OLMo-7B-0424-hf,step36000-tokens150B
28,He drank a cup full of,inconceivable_syntactic,during.,-20.200838088989258,-10.100419044494629,allenai/OLMo-7B-0424-hf,step36000-tokens150B
29,He dried his hands using,probable,a towel.,-4.371015548706055,-1.4570051829020183,allenai/OLMo-7B-0424-hf,step36000-tokens150B
29,He dried his hands using,improbable,a sweater.,-11.590961456298828,-3.863653818766276,allenai/OLMo-7B-0424-hf,step36000-tokens150B
29,He dried his hands using,impossible,a liquid.,-14.857457160949707,-4.952485720316569,allenai/OLMo-7B-0424-hf,step36000-tokens150B
29,He dried his hands using,inconceivable,freedom.,-15.927715301513672,-7.963857650756836,allenai/OLMo-7B-0424-hf,step36000-tokens150B
29,He dried his hands using,inconceivable_syntactic,always.,-15.269174575805664,-7.634587287902832,allenai/OLMo-7B-0424-hf,step36000-tokens150B
30,He dried laundry using,probable,a clothesline.,-6.8599138259887695,-1.7149784564971924,allenai/OLMo-7B-0424-hf,step36000-tokens150B
30,He dried laundry using,improbable,a fan.,-8.572723388671875,-2.857574462890625,allenai/OLMo-7B-0424-hf,step36000-tokens150B
30,He dried laundry using,impossible,juice.,-12.312261581420898,-6.156130790710449,allenai/OLMo-7B-0424-hf,step36000-tokens150B
30,He dried laundry using,inconceivable,courage.,-15.294289588928223,-7.647144794464111,allenai/OLMo-7B-0424-hf,step36000-tokens150B
30,He dried laundry using,inconceivable_syntactic,and.,-13.19521713256836,-6.59760856628418,allenai/OLMo-7B-0424-hf,step36000-tokens150B
31,He ate soup using,probable,a spoon.,-3.884701728820801,-1.2949005762736003,allenai/OLMo-7B-0424-hf,step36000-tokens150B
31,He ate soup using,improbable,a bucket.,-10.672208786010742,-3.5574029286702475,allenai/OLMo-7B-0424-hf,step36000-tokens150B
31,He ate soup using,impossible,a sieve.,-9.762262344360352,-2.440565586090088,allenai/OLMo-7B-0424-hf,step36000-tokens150B
31,He ate soup using,inconceivable,history.,-15.11583423614502,-7.55791711807251,allenai/OLMo-7B-0424-hf,step36000-tokens150B
31,He ate soup using,inconceivable_syntactic,ever.,-17.07059383392334,-8.53529691696167,allenai/OLMo-7B-0424-hf,step36000-tokens150B
32,He entered a room through,probable,a door.,-4.281648635864258,-1.4272162119547527,allenai/OLMo-7B-0424-hf,step36000-tokens150B
32,He entered a room through,improbable,a window.,-4.87098503112793,-1.6236616770426433,allenai/OLMo-7B-0424-hf,step36000-tokens150B
32,He entered a room through,impossible,a wall.,-7.849379539489746,-2.616459846496582,allenai/OLMo-7B-0424-hf,step36000-tokens150B
32,He entered a room through,inconceivable,a theory.,-17.30794334411621,-5.769314448038737,allenai/OLMo-7B-0424-hf,step36000-tokens150B
32,He entered a room through,inconceivable_syntactic,should.,-19.362369537353516,-9.681184768676758,allenai/OLMo-7B-0424-hf,step36000-tokens150B
33,He filled a bucket with,probable,sand.,-6.382360458374023,-3.1911802291870117,allenai/OLMo-7B-0424-hf,step36000-tokens150B
33,He filled a bucket with,improbable,acorns.,-12.279301643371582,-4.093100547790527,allenai/OLMo-7B-0424-hf,step36000-tokens150B
33,He filled a bucket with,impossible,buildings.,-15.90311050415039,-7.951555252075195,allenai/OLMo-7B-0424-hf,step36000-tokens150B
33,He filled a bucket with,inconceivable,time.,-13.421201705932617,-6.710600852966309,allenai/OLMo-7B-0424-hf,step36000-tokens150B
33,He filled a bucket with,inconceivable_syntactic,up.,-13.18383502960205,-6.591917514801025,allenai/OLMo-7B-0424-hf,step36000-tokens150B
34,He filled a purse with,probable,coins.,-5.202754974365234,-2.601377487182617,allenai/OLMo-7B-0424-hf,step36000-tokens150B
34,He filled a purse with,improbable,cream.,-11.99480152130127,-5.997400760650635,allenai/OLMo-7B-0424-hf,step36000-tokens150B
34,He filled a purse with,impossible,sofas.,-17.68711280822754,-4.421778202056885,allenai/OLMo-7B-0424-hf,step36000-tokens150B
34,He filled a purse with,inconceivable,luck.,-13.383883476257324,-6.691941738128662,allenai/OLMo-7B-0424-hf,step36000-tokens150B
34,He filled a purse with,inconceivable_syntactic,nor.,-19.381571769714355,-9.690785884857178,allenai/OLMo-7B-0424-hf,step36000-tokens150B
35,He grew flowers inside,probable,a pot.,-7.590795516967773,-2.5302651723225913,allenai/OLMo-7B-0424-hf,step36000-tokens150B
35,He grew flowers inside,improbable,a mug.,-13.3967924118042,-4.465597470601399,allenai/OLMo-7B-0424-hf,step36000-tokens150B
35,He grew flowers inside,impossible,a marble.,-16.016206741333008,-5.338735580444336,allenai/OLMo-7B-0424-hf,step36000-tokens150B
35,He grew flowers inside,inconceivable,a sneeze.,-17.732633590698242,-3.5465267181396483,allenai/OLMo-7B-0424-hf,step36000-tokens150B
35,He grew flowers inside,inconceivable_syntactic,been.,-17.392064094543457,-8.696032047271729,allenai/OLMo-7B-0424-hf,step36000-tokens150B
36,He hung a painting using,probable,screws.,-9.44254207611084,-4.72127103805542,allenai/OLMo-7B-0424-hf,step36000-tokens150B
36,He hung a painting using,improbable,string.,-8.650900840759277,-4.325450420379639,allenai/OLMo-7B-0424-hf,step36000-tokens150B
36,He hung a painting using,impossible,vapor.,-15.661659240722656,-7.830829620361328,allenai/OLMo-7B-0424-hf,step36000-tokens150B
36,He hung a painting using,inconceivable,a handshake.,-14.214746475219727,-3.5536866188049316,allenai/OLMo-7B-0424-hf,step36000-tokens150B
36,He hung a painting using,inconceivable_syntactic,could.,-15.59716796875,-7.798583984375,allenai/OLMo-7B-0424-hf,step36000-tokens150B
37,He hid a gift inside,probable,a closet.,-10.899003982543945,-3.6330013275146484,allenai/OLMo-7B-0424-hf,step36000-tokens150B
37,He hid a gift inside,improbable,a forest.,-13.45540714263916,-4.485135714213054,allenai/OLMo-7B-0424-hf,step36000-tokens150B
37,He hid a gift inside,impossible,a cloud.,-11.670007705688477,-3.8900025685628257,allenai/OLMo-7B-0424-hf,step36000-tokens150B
37,He hid a gift inside,inconceivable,a gasp.,-17.358887672424316,-4.339721918106079,allenai/OLMo-7B-0424-hf,step36000-tokens150B
37,He hid a gift inside,inconceivable_syntactic,find.,-17.360570907592773,-8.680285453796387,allenai/OLMo-7B-0424-hf,step36000-tokens150B
38,He lifted a box using,probable,a forklift.,-8.530112266540527,-1.7060224533081054,allenai/OLMo-7B-0424-hf,step36000-tokens150B
38,He lifted a box using,improbable,a pulley.,-10.41934585571289,-2.6048364639282227,allenai/OLMo-7B-0424-hf,step36000-tokens150B
38,He lifted a box using,impossible,foam.,-14.11860179901123,-7.059300899505615,allenai/OLMo-7B-0424-hf,step36000-tokens150B
38,He lifted a box using,inconceivable,an emotion.,-16.83488941192627,-5.611629803975423,allenai/OLMo-7B-0424-hf,step36000-tokens150B
38,He lifted a box using,inconceivable_syntactic,very.,-14.931615829467773,-7.465807914733887,allenai/OLMo-7B-0424-hf,step36000-tokens150B
39,He lit a candle using,probable,a match.,-5.4845380783081055,-1.8281793594360352,allenai/OLMo-7B-0424-hf,step36000-tokens150B
39,He lit a candle using,improbable,a blowtorch.,-9.471820831298828,-1.8943641662597657,allenai/OLMo-7B-0424-hf,step36000-tokens150B
39,He lit a candle using,impossible,yogurt.,-14.106345176696777,-7.053172588348389,allenai/OLMo-7B-0424-hf,step36000-tokens150B
39,He lit a candle using,inconceivable,surprises.,-18.056530952453613,-9.028265476226807,allenai/OLMo-7B-0424-hf,step36000-tokens150B
39,He lit a candle using,inconceivable_syntactic,does.,-18.063830375671387,-9.031915187835693,allenai/OLMo-7B-0424-hf,step36000-tokens150B
40,He made a sandwich using,probable,bread.,-8.621862411499023,-4.310931205749512,allenai/OLMo-7B-0424-hf,step36000-tokens150B
40,He made a sandwich using,improbable,lettuce.,-9.560722351074219,-4.780361175537109,allenai/OLMo-7B-0424-hf,step36000-tokens150B
40,He made a sandwich using,impossible,a star.,-15.589842796325684,-5.1966142654418945,allenai/OLMo-7B-0424-hf,step36000-tokens150B
40,He made a sandwich using,inconceivable,a mile.,-18.278850555419922,-6.092950185139974,allenai/OLMo-7B-0424-hf,step36000-tokens150B
40,He made a sandwich using,inconceivable_syntactic,went.,-17.795626640319824,-8.897813320159912,allenai/OLMo-7B-0424-hf,step36000-tokens150B
41,He made a smoothie using,probable,a blender.,-6.821625709533691,-2.2738752365112305,allenai/OLMo-7B-0424-hf,step36000-tokens150B
