item_id,eval_prefix,condition,continuation,continuation_sum_logprob,continuation_mean_logprob,model,revision
7,He carved a statue using,inconceivable,laughter.,-14.614444732666016,-7.307222366333008,allenai/OLMo-7B-0424-hf,step8500-tokens35B
7,He carved a statue using,inconceivable_syntactic,forget.,-18.474014282226562,-9.237007141113281,allenai/OLMo-7B-0424-hf,step8500-tokens35B
8,He caught a fish in,probable,a lake.,-6.464031219482422,-2.154677073160807,allenai/OLMo-7B-0424-hf,step8500-tokens35B
8,He caught a fish in,improbable,a puddle.,-9.065166473388672,-2.266291618347168,allenai/OLMo-7B-0424-hf,step8500-tokens35B
8,He caught a fish in,impossible,a raindrop.,-15.491192817687988,-3.0982385635375977,allenai/OLMo-7B-0424-hf,step8500-tokens35B
8,He caught a fish in,inconceivable,an exclamation.,-19.630373001098633,-4.907593250274658,allenai/OLMo-7B-0424-hf,step8500-tokens35B
8,He caught a fish in,inconceivable_syntactic,become.,-19.057714462280273,-9.528857231140137,allenai/OLMo-7B-0424-hf,step8500-tokens35B
9,He chilled a drink using,probable,ice.,-6.683282852172852,-3.341641426086426,allenai/OLMo-7B-0424-hf,step8500-tokens35B
9,He chilled a drink using,improbable,snow.,-13.051881790161133,-6.525940895080566,allenai/OLMo-7B-0424-hf,step8500-tokens35B
9,He chilled a drink using,impossible,fire.,-10.586211204528809,-5.293105602264404,allenai/OLMo-7B-0424-hf,step8500-tokens35B
9,He chilled a drink using,inconceivable,yesterday.,-16.697535514831543,-8.348767757415771,allenai/OLMo-7B-0424-hf,step8500-tokens35B
9,He chilled a drink using,inconceivable_syntactic,onto.,-19.270859718322754,-9.635429859161377,allenai/OLMo-7B-0424-hf,step8500-tokens35B
10,He chopped a carrot using,probable,a knife.,-5.456316947937012,-1.818772315979004,allenai/OLMo-7B-0424-hf,step8500-tokens35B
10,He chopped a carrot using,improbable,a sword.,-10.549064636230469,-3.5163548787434897,allenai/OLMo-7B-0424-hf,step8500-tokens35B
10,He chopped a carrot using,impossible,a rag.,-10.81617546081543,-3.60539182027181,allenai/OLMo-7B-0424-hf,step8500-tokens35B
10,He chopped a carrot using,inconceivable,a color.,-18.0604829788208,-6.020160992940267,allenai/OLMo-7B-0424-hf,step8500-tokens35B
10,He chopped a carrot using,inconceivable_syntactic,through.,-16.944119453430176,-8.472059726715088,allenai/OLMo-7B-0424-hf,step8500-tokens35B
11,He cleaned a spill using,probable,a sponge.,-9.375636100769043,-3.125212033589681,allenai/OLMo-7B-0424-hf,step8500-tokens35B
11,He cleaned a spill using,improbable,a scarf.,-14.000880241394043,-4.666960080464681,allenai/OLMo-7B-0424-hf,step8500-tokens35B
11,He cleaned a spill using,impossible,mustard.,-11.923413276672363,-5.961706638336182,allenai/OLMo-7B-0424-hf,step8500-tokens35B
11,He cleaned a spill using,inconceivable,a country.,-17.317376136779785,-5.772458712259929,allenai/OLMo-7B-0424-hf,step8500-tokens35B
11,He cleaned a spill using,inconceivable_syntactic,without.,-15.348794937133789,-7.6743974685668945,allenai/OLMo-7B-0424-hf,step8500-tokens35B
12,He cleaned a carpet using,probable,a vacuum.,-7.948784828186035,-2.6495949427286782,allenai/OLMo-7B-0424-hf,step8500-tokens35B
12,He cleaned a carpet using,improbable,a hat.,-16.761554718017578,-5.587184906005859,allenai/OLMo-7B-0424-hf,step8500-tokens35B
12,He cleaned a carpet using,impossible,a crayon.,-12.287358283996582,-2.4574716567993162,allenai/OLMo-7B-0424-hf,step8500-tokens35B
12,He cleaned a carpet using,inconceivable,a week.,-16.671789169311523,-5.557263056437175,allenai/OLMo-7B-0424-hf,step8500-tokens35B
12,He cleaned a carpet using,inconceivable_syntactic,into.,-17.730488777160645,-8.865244388580322,allenai/OLMo-7B-0424-hf,step8500-tokens35B
13,He climbed a tree using,probable,a ladder.,-6.668679237365723,-2.2228930791219077,allenai/OLMo-7B-0424-hf,step8500-tokens35B
13,He climbed a tree using,improbable,a rope.,-6.166211128234863,-2.055403709411621,allenai/OLMo-7B-0424-hf,step8500-tokens35B
13,He climbed a tree using,impossible,oil.,-12.900367736816406,-6.450183868408203,allenai/OLMo-7B-0424-hf,step8500-tokens35B
13,He climbed a tree using,inconceivable,a poem.,-14.834711074829102,-4.9449036916097,allenai/OLMo-7B-0424-hf,step8500-tokens35B
13,He climbed a tree using,inconceivable_syntactic,before.,-16.753098487854004,-8.376549243927002,allenai/OLMo-7B-0424-hf,step8500-tokens35B
14,He closed a jacket using,probable,a zipper.,-9.946884155273438,-2.4867210388183594,allenai/OLMo-7B-0424-hf,step8500-tokens35B
14,He closed a jacket using,improbable,glue.,-9.766032218933105,-4.883016109466553,allenai/OLMo-7B-0424-hf,step8500-tokens35B
14,He closed a jacket using,impossible,fog.,-15.591129302978516,-7.795564651489258,allenai/OLMo-7B-0424-hf,step8500-tokens35B
14,He closed a jacket using,inconceivable,a word.,-12.810798645019531,-4.270266215006511,allenai/OLMo-7B-0424-hf,step8500-tokens35B
14,He closed a jacket using,inconceivable_syntactic,until.,-18.285808563232422,-9.142904281616211,allenai/OLMo-7B-0424-hf,step8500-tokens35B
15,He constructed a tower out of,probable,blocks.,-7.356142997741699,-3.6780714988708496,allenai/OLMo-7B-0424-hf,step8500-tokens35B
15,He constructed a tower out of,improbable,bubbles.,-13.017333984375,-6.5086669921875,allenai/OLMo-7B-0424-hf,step8500-tokens35B
15,He constructed a tower out of,impossible,sparks.,-13.862479209899902,-4.620826403299968,allenai/OLMo-7B-0424-hf,step8500-tokens35B
15,He constructed a tower out of,inconceivable,seasons.,-18.30870246887207,-9.154351234436035,allenai/OLMo-7B-0424-hf,step8500-tokens35B
15,He constructed a tower out of,inconceivable_syntactic,forgive.,-21.337858200073242,-10.668929100036621,allenai/OLMo-7B-0424-hf,step8500-tokens35B
16,He cooked dinner out of,probable,pasta.,-8.752789497375488,-4.376394748687744,allenai/OLMo-7B-0424-hf,step8500-tokens35B
16,He cooked dinner out of,improbable,insects.,-12.878642082214355,-6.439321041107178,allenai/OLMo-7B-0424-hf,step8500-tokens35B
16,He cooked dinner out of,impossible,the moon.,-12.269493103027344,-4.089831034342448,allenai/OLMo-7B-0424-hf,step8500-tokens35B
16,He cooked dinner out of,inconceivable,thoughts.,-11.77889347076416,-5.88944673538208,allenai/OLMo-7B-0424-hf,step8500-tokens35B
16,He cooked dinner out of,inconceivable_syntactic,do.,-15.37344741821289,-7.686723709106445,allenai/OLMo-7B-0424-hf,step8500-tokens35B
17,He cooled a room using,probable,a fan.,-8.457079887390137,-2.8190266291300454,allenai/OLMo-7B-0424-hf,step8500-tokens35B
17,He cooled a room using,improbable,shades.,-12.51866340637207,-6.259331703186035,allenai/OLMo-7B-0424-hf,step8500-tokens35B
17,He cooled a room using,impossible,a heater.,-9.377552032470703,-3.1258506774902344,allenai/OLMo-7B-0424-hf,step8500-tokens35B
17,He cooled a room using,inconceivable,a taste.,-16.88730525970459,-5.629101753234863,allenai/OLMo-7B-0424-hf,step8500-tokens35B
17,He cooled a room using,inconceivable_syntactic,have.,-16.16020679473877,-8.080103397369385,allenai/OLMo-7B-0424-hf,step8500-tokens35B
18,He covered a window using,probable,curtains.,-9.759891033172607,-4.879945516586304,allenai/OLMo-7B-0424-hf,step8500-tokens35B
18,He covered a window using,improbable,sheets.,-11.50612211227417,-5.753061056137085,allenai/OLMo-7B-0424-hf,step8500-tokens35B
18,He covered a window using,impossible,a hair.,-16.323347091674805,-5.441115697224935,allenai/OLMo-7B-0424-hf,step8500-tokens35B
18,He covered a window using,inconceivable,a chant.,-18.152581214904785,-6.050860404968262,allenai/OLMo-7B-0424-hf,step8500-tokens35B
18,He covered a window using,inconceivable_syntactic,make.,-16.39926815032959,-8.199634075164795,allenai/OLMo-7B-0424-hf,step8500-tokens35B
19,He crafted a bowl out of,probable,clay.,-9.128652572631836,-4.564326286315918,allenai/OLMo-7B-0424-hf,step8500-tokens35B
19,He crafted a bowl out of,improbable,mud.,-9.490279197692871,-4.7451395988464355,allenai/OLMo-7B-0424-hf,step8500-tokens35B
19,He crafted a bowl out of,impossible,smoke.,-9.793581008911133,-4.896790504455566,allenai/OLMo-7B-0424-hf,step8500-tokens35B
19,He crafted a bowl out of,inconceivable,math.,-12.054644584655762,-6.027322292327881,allenai/OLMo-7B-0424-hf,step8500-tokens35B
19,He crafted a bowl out of,inconceivable_syntactic,follow.,-16.215572357177734,-8.107786178588867,allenai/OLMo-7B-0424-hf,step8500-tokens35B
20,He crushed a soda can using,probable,a shoe.,-11.771285057067871,-3.9237616856892905,allenai/OLMo-7B-0424-hf,step8500-tokens35B
20,He crushed a soda can using,improbable,a chair.,-11.108799934387207,-3.7029333114624023,allenai/OLMo-7B-0424-hf,step8500-tokens35B
20,He crushed a soda can using,impossible,a tissue.,-11.185067176818848,-3.7283557256062827,allenai/OLMo-7B-0424-hf,step8500-tokens35B
20,He crushed a soda can using,inconceivable,a day.,-15.13638973236084,-5.04546324412028,allenai/OLMo-7B-0424-hf,step8500-tokens35B
20,He crushed a soda can using,inconceivable_syntactic,choose.,-18.93504047393799,-9.467520236968994,allenai/OLMo-7B-0424-hf,step8500-tokens35B
21,He cut grass using,probable,a lawnmower.,-9.766319274902344,-1.9532638549804688,allenai/OLMo-7B-0424-hf,step8500-tokens35B
21,He cut grass using,improbable,a scythe.,-12.527189254760742,-2.5054378509521484,allenai/OLMo-7B-0424-hf,step8500-tokens35B
21,He cut grass using,impossible,a popsicle.,-16.280592918395996,-4.070148229598999,allenai/OLMo-7B-0424-hf,step8500-tokens35B
21,He cut grass using,inconceivable,an essay.,-17.249919891357422,-5.749973297119141,allenai/OLMo-7B-0424-hf,step8500-tokens35B
21,He cut grass using,inconceivable_syntactic,then.,-13.953391075134277,-6.976695537567139,allenai/OLMo-7B-0424-hf,step8500-tokens35B
22,He cut cardboard using,probable,scissors.,-8.00642204284668,-2.66880734761556,allenai/OLMo-7B-0424-hf,step8500-tokens35B
22,He cut cardboard using,improbable,a scalpel.,-10.752958297729492,-2.688239574432373,allenai/OLMo-7B-0424-hf,step8500-tokens35B
22,He cut cardboard using,impossible,fur.,-14.22390365600586,-7.11195182800293,allenai/OLMo-7B-0424-hf,step8500-tokens35B
22,He cut cardboard using,inconceivable,a snore.,-20.316922187805176,-5.079230546951294,allenai/OLMo-7B-0424-hf,step8500-tokens35B
22,He cut cardboard using,inconceivable_syntactic,sometimes.,-18.794092178344727,-9.397046089172363,allenai/OLMo-7B-0424-hf,step8500-tokens35B
23,He dented a car with,probable,a baseball bat.,-9.77851676940918,-2.444629192352295,allenai/OLMo-7B-0424-hf,step8500-tokens35B
23,He dented a car with,improbable,a dumbbell.,-17.98041820526123,-4.495104551315308,allenai/OLMo-7B-0424-hf,step8500-tokens35B
23,He dented a car with,impossible,a breeze.,-13.164071083068848,-4.388023694356282,allenai/OLMo-7B-0424-hf,step8500-tokens35B
23,He dented a car with,inconceivable,a nap.,-14.04378890991211,-4.681262969970703,allenai/OLMo-7B-0424-hf,step8500-tokens35B
23,He dented a car with,inconceivable_syntactic,from.,-15.332375526428223,-7.666187763214111,allenai/OLMo-7B-0424-hf,step8500-tokens35B
24,He dug a hole using,probable,a shovel.,-5.44132137298584,-1.81377379099528,allenai/OLMo-7B-0424-hf,step8500-tokens35B
24,He dug a hole using,improbable,a spatula.,-11.156450271606445,-2.7891125679016113,allenai/OLMo-7B-0424-hf,step8500-tokens35B
24,He dug a hole using,impossible,dirt.,-10.506720542907715,-5.253360271453857,allenai/OLMo-7B-0424-hf,step8500-tokens35B
24,He dug a hole using,inconceivable,a yawn.,-17.70512294769287,-4.426280736923218,allenai/OLMo-7B-0424-hf,step8500-tokens35B
24,He dug a hole using,inconceivable_syntactic,except.,-21.098217964172363,-10.549108982086182,allenai/OLMo-7B-0424-hf,step8500-tokens35B
25,He dipped a biscuit into,probable,coffee.,-9.33469009399414,-4.66734504699707,allenai/OLMo-7B-0424-hf,step8500-tokens35B
25,He dipped a biscuit into,improbable,wine.,-10.71163558959961,-5.355817794799805,allenai/OLMo-7B-0424-hf,step8500-tokens35B
25,He dipped a biscuit into,impossible,a floor.,-16.196678161621094,-5.398892720540364,allenai/OLMo-7B-0424-hf,step8500-tokens35B
25,He dipped a biscuit into,inconceivable,a myth.,-20.80086326599121,-6.933621088663737,allenai/OLMo-7B-0424-hf,step8500-tokens35B
25,He dipped a biscuit into,inconceivable_syntactic,by.,-17.109737396240234,-8.554868698120117,allenai/OLMo-7B-0424-hf,step8500-tokens35B
26,He displayed books on,probable,a shelf.,-13.03713321685791,-4.34571107228597,allenai/OLMo-7B-0424-hf,step8500-tokens35B
26,He displayed books on,improbable,a bed.,-15.454646587371826,-5.151548862457275,allenai/OLMo-7B-0424-hf,step8500-tokens35B
26,He displayed books on,impossible,a galaxy.,-18.59001064300537,-6.196670214335124,allenai/OLMo-7B-0424-hf,step8500-tokens35B
26,He displayed books on,inconceivable,a sigh.,-20.542162895202637,-6.847387631734212,allenai/OLMo-7B-0424-hf,step8500-tokens35B
26,He displayed books on,inconceivable_syntactic,for.,-14.960734367370605,-7.480367183685303,allenai/OLMo-7B-0424-hf,step8500-tokens35B
27,He docked a boat using,probable,an anchor.,-9.454346656799316,-3.151448885599772,allenai/OLMo-7B-0424-hf,step8500-tokens35B
27,He docked a boat using,improbable,an anvil.,-13.365628242492676,-3.341407060623169,allenai/OLMo-7B-0424-hf,step8500-tokens35B
27,He docked a boat using,impossible,a balloon.,-10.337090492248535,-3.4456968307495117,allenai/OLMo-7B-0424-hf,step8500-tokens35B
27,He docked a boat using,inconceivable,a lesson.,-16.885467529296875,-5.628489176432292,allenai/OLMo-7B-0424-hf,step8500-tokens35B
27,He docked a boat using,inconceivable_syntactic,though.,-16.45194911956787,-8.225974559783936,allenai/OLMo-7B-0424-hf,step8500-tokens35B
28,He drank a cup full of,probable,water.,-3.3048877716064453,-1.6524438858032227,allenai/OLMo-7B-0424-hf,step8500-tokens35B
28,He drank a cup full of,improbable,honey.,-8.302999496459961,-4.1514997482299805,allenai/OLMo-7B-0424-hf,step8500-tokens35B
28,He drank a cup full of,impossible,lightning.,-13.02070140838623,-6.510350704193115,allenai/OLMo-7B-0424-hf,step8500-tokens35B
28,He drank a cup full of,inconceivable,minutes.,-16.831809043884277,-8.415904521942139,allenai/OLMo-7B-0424-hf,step8500-tokens35B
28,He drank a cup full of,inconceivable_syntactic,during.,-19.131847381591797,-9.565923690795898,allenai/OLMo-7B-0424-hf,step8500-tokens35B
29,He dried his hands using,probable,a towel.,-6.008464813232422,-2.002821604410807,allenai/OLMo-7B-0424-hf,step8500-tokens35B
29,He dried his hands using,improbable,a sweater.,-12.303911209106445,-4.101303736368815,allenai/OLMo-7B-0424-hf,step8500-tokens35B
29,He dried his hands using,impossible,a liquid.,-12.824871063232422,-4.274957021077474,allenai/OLMo-7B-0424-hf,step8500-tokens35B
29,He dried his hands using,inconceivable,freedom.,-15.613962173461914,-7.806981086730957,allenai/OLMo-7B-0424-hf,step8500-tokens35B
29,He dried his hands using,inconceivable_syntactic,always.,-18.271663665771484,-9.135831832885742,allenai/OLMo-7B-0424-hf,step8500-tokens35B
30,He dried laundry using,probable,a clothesline.,-10.808408737182617,-2.7021021842956543,allenai/OLMo-7B-0424-hf,step8500-tokens35B
30,He dried laundry using,improbable,a fan.,-8.6961030960083,-2.898701032002767,allenai/OLMo-7B-0424-hf,step8500-tokens35B
30,He dried laundry using,impossible,juice.,-12.747583389282227,-6.373791694641113,allenai/OLMo-7B-0424-hf,step8500-tokens35B
30,He dried laundry using,inconceivable,courage.,-15.243910789489746,-7.621955394744873,allenai/OLMo-7B-0424-hf,step8500-tokens35B
30,He dried laundry using,inconceivable_syntactic,and.,-14.920930862426758,-7.460465431213379,allenai/OLMo-7B-0424-hf,step8500-tokens35B
31,He ate soup using,probable,a spoon.,-6.078523635864258,-2.026174545288086,allenai/OLMo-7B-0424-hf,step8500-tokens35B
31,He ate soup using,improbable,a bucket.,-10.16639232635498,-3.3887974421183267,allenai/OLMo-7B-0424-hf,step8500-tokens35B
31,He ate soup using,impossible,a sieve.,-9.79199504852295,-2.4479987621307373,allenai/OLMo-7B-0424-hf,step8500-tokens35B
31,He ate soup using,inconceivable,history.,-14.178534507751465,-7.089267253875732,allenai/OLMo-7B-0424-hf,step8500-tokens35B
31,He ate soup using,inconceivable_syntactic,ever.,-15.652856826782227,-7.826428413391113,allenai/OLMo-7B-0424-hf,step8500-tokens35B
32,He entered a room through,probable,a door.,-5.070172309875488,-1.6900574366251628,allenai/OLMo-7B-0424-hf,step8500-tokens35B
32,He entered a room through,improbable,a window.,-4.471945762634277,-1.490648587544759,allenai/OLMo-7B-0424-hf,step8500-tokens35B
32,He entered a room through,impossible,a wall.,-8.039416313171387,-2.6798054377237954,allenai/OLMo-7B-0424-hf,step8500-tokens35B
32,He entered a room through,inconceivable,a theory.,-19.557656288146973,-6.519218762715657,allenai/OLMo-7B-0424-hf,step8500-tokens35B
32,He entered a room through,inconceivable_syntactic,should.,-19.906970024108887,-9.953485012054443,allenai/OLMo-7B-0424-hf,step8500-tokens35B
33,He filled a bucket with,probable,sand.,-6.445796966552734,-3.222898483276367,allenai/OLMo-7B-0424-hf,step8500-tokens35B
33,He filled a bucket with,improbable,acorns.,-12.742856979370117,-4.247618993123372,allenai/OLMo-7B-0424-hf,step8500-tokens35B
33,He filled a bucket with,impossible,buildings.,-17.088808059692383,-8.544404029846191,allenai/OLMo-7B-0424-hf,step8500-tokens35B
33,He filled a bucket with,inconceivable,time.,-12.67629337310791,-6.338146686553955,allenai/OLMo-7B-0424-hf,step8500-tokens35B
33,He filled a bucket with,inconceivable_syntactic,up.,-16.766014099121094,-8.383007049560547,allenai/OLMo-7B-0424-hf,step8500-tokens35B
34,He filled a purse with,probable,coins.,-4.053863525390625,-2.0269317626953125,allenai/OLMo-7B-0424-hf,step8500-tokens35B
34,He filled a purse with,improbable,cream.,-11.301218032836914,-5.650609016418457,allenai/OLMo-7B-0424-hf,step8500-tokens35B
34,He filled a purse with,impossible,sofas.,-15.104158401489258,-3.7760396003723145,allenai/OLMo-7B-0424-hf,step8500-tokens35B
34,He filled a purse with,inconceivable,luck.,-12.519113540649414,-6.259556770324707,allenai/OLMo-7B-0424-hf,step8500-tokens35B
34,He filled a purse with,inconceivable_syntactic,nor.,-18.339847564697266,-9.169923782348633,allenai/OLMo-7B-0424-hf,step8500-tokens35B
35,He grew flowers inside,probable,a pot.,-8.918242454528809,-2.972747484842936,allenai/OLMo-7B-0424-hf,step8500-tokens35B
35,He grew flowers inside,improbable,a mug.,-12.732157707214355,-4.244052569071452,allenai/OLMo-7B-0424-hf,step8500-tokens35B
35,He grew flowers inside,impossible,a marble.,-16.491300582885742,-5.497100194295247,allenai/OLMo-7B-0424-hf,step8500-tokens35B
35,He grew flowers inside,inconceivable,a sneeze.,-16.99983787536621,-3.399967575073242,allenai/OLMo-7B-0424-hf,step8500-tokens35B
35,He grew flowers inside,inconceivable_syntactic,been.,-15.883025169372559,-7.941512584686279,allenai/OLMo-7B-0424-hf,step8500-tokens35B
36,He hung a painting using,probable,screws.,-13.425997734069824,-6.712998867034912,allenai/OLMo-7B-0424-hf,step8500-tokens35B
36,He hung a painting using,improbable,string.,-11.438583374023438,-5.719291687011719,allenai/OLMo-7B-0424-hf,step8500-tokens35B
36,He hung a painting using,impossible,vapor.,-16.455001831054688,-8.227500915527344,allenai/OLMo-7B-0424-hf,step8500-tokens35B
36,He hung a painting using,inconceivable,a handshake.,-14.569839477539062,-3.6424598693847656,allenai/OLMo-7B-0424-hf,step8500-tokens35B
36,He hung a painting using,inconceivable_syntactic,could.,-17.64816665649414,-8.82408332824707,allenai/OLMo-7B-0424-hf,step8500-tokens35B
37,He hid a gift inside,probable,a closet.,-9.183691024780273,-3.0612303415934243,allenai/OLMo-7B-0424-hf,step8500-tokens35B
37,He hid a gift inside,improbable,a forest.,-12.293782234191895,-4.097927411397298,allenai/OLMo-7B-0424-hf,step8500-tokens35B
37,He hid a gift inside,impossible,a cloud.,-13.605493545532227,-4.535164515177409,allenai/OLMo-7B-0424-hf,step8500-tokens35B
37,He hid a gift inside,inconceivable,a gasp.,-19.3148775100708,-4.8287193775177,allenai/OLMo-7B-0424-hf,step8500-tokens35B
37,He hid a gift inside,inconceivable_syntactic,find.,-18.39158344268799,-9.195791721343994,allenai/OLMo-7B-0424-hf,step8500-tokens35B
38,He lifted a box using,probable,a forklift.,-17.782750129699707,-3.5565500259399414,allenai/OLMo-7B-0424-hf,step8500-tokens35B
38,He lifted a box using,improbable,a pulley.,-12.479604721069336,-3.119901180267334,allenai/OLMo-7B-0424-hf,step8500-tokens35B
38,He lifted a box using,impossible,foam.,-10.261740684509277,-5.130870342254639,allenai/OLMo-7B-0424-hf,step8500-tokens35B
38,He lifted a box using,inconceivable,an emotion.,-16.784581184387207,-5.594860394795735,allenai/OLMo-7B-0424-hf,step8500-tokens35B
38,He lifted a box using,inconceivable_syntactic,very.,-16.428653240203857,-8.214326620101929,allenai/OLMo-7B-0424-hf,step8500-tokens35B
39,He lit a candle using,probable,a match.,-10.323704719543457,-3.441234906514486,allenai/OLMo-7B-0424-hf,step8500-tokens35B
39,He lit a candle using,improbable,a blowtorch.,-10.946666717529297,-2.1893333435058593,allenai/OLMo-7B-0424-hf,step8500-tokens35B
39,He lit a candle using,impossible,yogurt.,-13.840594291687012,-6.920297145843506,allenai/OLMo-7B-0424-hf,step8500-tokens35B
39,He lit a candle using,inconceivable,surprises.,-18.115830421447754,-9.057915210723877,allenai/OLMo-7B-0424-hf,step8500-tokens35B
39,He lit a candle using,inconceivable_syntactic,does.,-17.318657875061035,-8.659328937530518,allenai/OLMo-7B-0424-hf,step8500-tokens35B
40,He made a sandwich using,probable,bread.,-8.739282608032227,-4.369641304016113,allenai/OLMo-7B-0424-hf,step8500-tokens35B
40,He made a sandwich using,improbable,lettuce.,-9.815147399902344,-4.907573699951172,allenai/OLMo-7B-0424-hf,step8500-tokens35B
40,He made a sandwich using,impossible,a star.,-13.371663570404053,-4.4572211901346845,allenai/OLMo-7B-0424-hf,step8500-tokens35B
40,He made a sandwich using,inconceivable,a mile.,-17.890904426574707,-5.963634808858235,allenai/OLMo-7B-0424-hf,step8500-tokens35B
40,He made a sandwich using,inconceivable_syntactic,went.,-18.450559616088867,-9.225279808044434,allenai/OLMo-7B-0424-hf,step8500-tokens35B
41,He made a smoothie using,probable,a blender.,-8.71297836303711,-2.9043261210123696,allenai/OLMo-7B-0424-hf,step8500-tokens35B
41,He made a smoothie using,improbable,a whisk.,-13.2833251953125,-4.427775065104167,allenai/OLMo-7B-0424-hf,step8500-tokens35B
