item_id,eval_prefix,condition,continuation,continuation_sum_logprob,continuation_mean_logprob,model,revision
12,He cleaned a carpet using,inconceivable,a week.,-15.54417896270752,-5.181392987569173,allenai/OLMo-7B-0424-hf,step2000-tokens8B
12,He cleaned a carpet using,inconceivable_syntactic,into.,-16.539198398590088,-8.269599199295044,allenai/OLMo-7B-0424-hf,step2000-tokens8B
13,He climbed a tree using,probable,a ladder.,-12.117125511169434,-4.039041837056478,allenai/OLMo-7B-0424-hf,step2000-tokens8B
13,He climbed a tree using,improbable,a rope.,-10.456901550292969,-3.4856338500976562,allenai/OLMo-7B-0424-hf,step2000-tokens8B
13,He climbed a tree using,impossible,oil.,-9.107205390930176,-4.553602695465088,allenai/OLMo-7B-0424-hf,step2000-tokens8B
13,He climbed a tree using,inconceivable,a poem.,-14.404993057250977,-4.801664352416992,allenai/OLMo-7B-0424-hf,step2000-tokens8B
13,He climbed a tree using,inconceivable_syntactic,before.,-14.284631729125977,-7.142315864562988,allenai/OLMo-7B-0424-hf,step2000-tokens8B
14,He closed a jacket using,probable,a zipper.,-12.181106567382812,-3.045276641845703,allenai/OLMo-7B-0424-hf,step2000-tokens8B
14,He closed a jacket using,improbable,glue.,-9.51940631866455,-4.759703159332275,allenai/OLMo-7B-0424-hf,step2000-tokens8B
14,He closed a jacket using,impossible,fog.,-14.786962509155273,-7.393481254577637,allenai/OLMo-7B-0424-hf,step2000-tokens8B
14,He closed a jacket using,inconceivable,a word.,-14.66339111328125,-4.887797037760417,allenai/OLMo-7B-0424-hf,step2000-tokens8B
14,He closed a jacket using,inconceivable_syntactic,until.,-17.52524757385254,-8.76262378692627,allenai/OLMo-7B-0424-hf,step2000-tokens8B
15,He constructed a tower out of,probable,blocks.,-10.817678451538086,-5.408839225769043,allenai/OLMo-7B-0424-hf,step2000-tokens8B
15,He constructed a tower out of,improbable,bubbles.,-10.345199584960938,-5.172599792480469,allenai/OLMo-7B-0424-hf,step2000-tokens8B
15,He constructed a tower out of,impossible,sparks.,-15.6697998046875,-5.2232666015625,allenai/OLMo-7B-0424-hf,step2000-tokens8B
15,He constructed a tower out of,inconceivable,seasons.,-14.298157691955566,-7.149078845977783,allenai/OLMo-7B-0424-hf,step2000-tokens8B
15,He constructed a tower out of,inconceivable_syntactic,forgive.,-17.324028968811035,-8.662014484405518,allenai/OLMo-7B-0424-hf,step2000-tokens8B
16,He cooked dinner out of,probable,pasta.,-9.726754665374756,-4.863377332687378,allenai/OLMo-7B-0424-hf,step2000-tokens8B
16,He cooked dinner out of,improbable,insects.,-13.212095260620117,-6.606047630310059,allenai/OLMo-7B-0424-hf,step2000-tokens8B
16,He cooked dinner out of,impossible,the moon.,-10.52841567993164,-3.509471893310547,allenai/OLMo-7B-0424-hf,step2000-tokens8B
16,He cooked dinner out of,inconceivable,thoughts.,-12.555335998535156,-6.277667999267578,allenai/OLMo-7B-0424-hf,step2000-tokens8B
16,He cooked dinner out of,inconceivable_syntactic,do.,-14.758014678955078,-7.379007339477539,allenai/OLMo-7B-0424-hf,step2000-tokens8B
17,He cooled a room using,probable,a fan.,-9.863551139831543,-3.2878503799438477,allenai/OLMo-7B-0424-hf,step2000-tokens8B
17,He cooled a room using,improbable,shades.,-13.122074127197266,-6.561037063598633,allenai/OLMo-7B-0424-hf,step2000-tokens8B
17,He cooled a room using,impossible,a heater.,-11.16549015045166,-3.7218300501505532,allenai/OLMo-7B-0424-hf,step2000-tokens8B
17,He cooled a room using,inconceivable,a taste.,-14.970575332641602,-4.9901917775472,allenai/OLMo-7B-0424-hf,step2000-tokens8B
17,He cooled a room using,inconceivable_syntactic,have.,-18.108501434326172,-9.054250717163086,allenai/OLMo-7B-0424-hf,step2000-tokens8B
18,He covered a window using,probable,curtains.,-12.184908866882324,-6.092454433441162,allenai/OLMo-7B-0424-hf,step2000-tokens8B
18,He covered a window using,improbable,sheets.,-12.939178466796875,-6.4695892333984375,allenai/OLMo-7B-0424-hf,step2000-tokens8B
18,He covered a window using,impossible,a hair.,-13.20695686340332,-4.402318954467773,allenai/OLMo-7B-0424-hf,step2000-tokens8B
18,He covered a window using,inconceivable,a chant.,-16.401541709899902,-5.467180569966634,allenai/OLMo-7B-0424-hf,step2000-tokens8B
18,He covered a window using,inconceivable_syntactic,make.,-16.762426376342773,-8.381213188171387,allenai/OLMo-7B-0424-hf,step2000-tokens8B
19,He crafted a bowl out of,probable,clay.,-9.424692153930664,-4.712346076965332,allenai/OLMo-7B-0424-hf,step2000-tokens8B
19,He crafted a bowl out of,improbable,mud.,-9.744488716125488,-4.872244358062744,allenai/OLMo-7B-0424-hf,step2000-tokens8B
19,He crafted a bowl out of,impossible,smoke.,-8.8836669921875,-4.44183349609375,allenai/OLMo-7B-0424-hf,step2000-tokens8B
19,He crafted a bowl out of,inconceivable,math.,-13.55113697052002,-6.77556848526001,allenai/OLMo-7B-0424-hf,step2000-tokens8B
19,He crafted a bowl out of,inconceivable_syntactic,follow.,-14.622236251831055,-7.311118125915527,allenai/OLMo-7B-0424-hf,step2000-tokens8B
20,He crushed a soda can using,probable,a shoe.,-15.125754356384277,-5.041918118794759,allenai/OLMo-7B-0424-hf,step2000-tokens8B
20,He crushed a soda can using,improbable,a chair.,-14.01276683807373,-4.67092227935791,allenai/OLMo-7B-0424-hf,step2000-tokens8B
20,He crushed a soda can using,impossible,a tissue.,-11.659886360168457,-3.886628786722819,allenai/OLMo-7B-0424-hf,step2000-tokens8B
20,He crushed a soda can using,inconceivable,a day.,-13.000107288360596,-4.333369096120198,allenai/OLMo-7B-0424-hf,step2000-tokens8B
20,He crushed a soda can using,inconceivable_syntactic,choose.,-17.801466941833496,-8.900733470916748,allenai/OLMo-7B-0424-hf,step2000-tokens8B
21,He cut grass using,probable,a lawnmower.,-20.87346649169922,-4.174693298339844,allenai/OLMo-7B-0424-hf,step2000-tokens8B
21,He cut grass using,improbable,a scythe.,-29.285504817962646,-5.857100963592529,allenai/OLMo-7B-0424-hf,step2000-tokens8B
21,He cut grass using,impossible,a popsicle.,-22.882659912109375,-5.720664978027344,allenai/OLMo-7B-0424-hf,step2000-tokens8B
21,He cut grass using,inconceivable,an essay.,-15.995152473449707,-5.331717491149902,allenai/OLMo-7B-0424-hf,step2000-tokens8B
21,He cut grass using,inconceivable_syntactic,then.,-14.613251686096191,-7.306625843048096,allenai/OLMo-7B-0424-hf,step2000-tokens8B
22,He cut cardboard using,probable,scissors.,-16.71098804473877,-5.570329348246257,allenai/OLMo-7B-0424-hf,step2000-tokens8B
22,He cut cardboard using,improbable,a scalpel.,-19.865455627441406,-4.966363906860352,allenai/OLMo-7B-0424-hf,step2000-tokens8B
22,He cut cardboard using,impossible,fur.,-13.958281517028809,-6.979140758514404,allenai/OLMo-7B-0424-hf,step2000-tokens8B
22,He cut cardboard using,inconceivable,a snore.,-18.484691619873047,-4.621172904968262,allenai/OLMo-7B-0424-hf,step2000-tokens8B
22,He cut cardboard using,inconceivable_syntactic,sometimes.,-16.764698028564453,-8.382349014282227,allenai/OLMo-7B-0424-hf,step2000-tokens8B
23,He dented a car with,probable,a baseball bat.,-12.920385360717773,-3.2300963401794434,allenai/OLMo-7B-0424-hf,step2000-tokens8B
23,He dented a car with,improbable,a dumbbell.,-17.154098510742188,-4.288524627685547,allenai/OLMo-7B-0424-hf,step2000-tokens8B
23,He dented a car with,impossible,a breeze.,-12.467206001281738,-4.155735333760579,allenai/OLMo-7B-0424-hf,step2000-tokens8B
23,He dented a car with,inconceivable,a nap.,-11.899369239807129,-3.966456413269043,allenai/OLMo-7B-0424-hf,step2000-tokens8B
23,He dented a car with,inconceivable_syntactic,from.,-17.438082695007324,-8.719041347503662,allenai/OLMo-7B-0424-hf,step2000-tokens8B
24,He dug a hole using,probable,a shovel.,-11.389556884765625,-3.7965189615885415,allenai/OLMo-7B-0424-hf,step2000-tokens8B
24,He dug a hole using,improbable,a spatula.,-18.466270446777344,-4.616567611694336,allenai/OLMo-7B-0424-hf,step2000-tokens8B
24,He dug a hole using,impossible,dirt.,-11.493551254272461,-5.7467756271362305,allenai/OLMo-7B-0424-hf,step2000-tokens8B
24,He dug a hole using,inconceivable,a yawn.,-22.298067092895508,-5.574516773223877,allenai/OLMo-7B-0424-hf,step2000-tokens8B
24,He dug a hole using,inconceivable_syntactic,except.,-18.82706880569458,-9.41353440284729,allenai/OLMo-7B-0424-hf,step2000-tokens8B
25,He dipped a biscuit into,probable,coffee.,-10.001004219055176,-5.000502109527588,allenai/OLMo-7B-0424-hf,step2000-tokens8B
25,He dipped a biscuit into,improbable,wine.,-9.321745872497559,-4.660872936248779,allenai/OLMo-7B-0424-hf,step2000-tokens8B
25,He dipped a biscuit into,impossible,a floor.,-12.808920860290527,-4.269640286763509,allenai/OLMo-7B-0424-hf,step2000-tokens8B
25,He dipped a biscuit into,inconceivable,a myth.,-15.144118309020996,-5.048039436340332,allenai/OLMo-7B-0424-hf,step2000-tokens8B
25,He dipped a biscuit into,inconceivable_syntactic,by.,-14.512228965759277,-7.256114482879639,allenai/OLMo-7B-0424-hf,step2000-tokens8B
26,He displayed books on,probable,a shelf.,-10.067070960998535,-3.355690320332845,allenai/OLMo-7B-0424-hf,step2000-tokens8B
26,He displayed books on,improbable,a bed.,-13.390983581542969,-4.463661193847656,allenai/OLMo-7B-0424-hf,step2000-tokens8B
26,He displayed books on,impossible,a galaxy.,-14.9335355758667,-4.977845191955566,allenai/OLMo-7B-0424-hf,step2000-tokens8B
26,He displayed books on,inconceivable,a sigh.,-18.00452709197998,-6.001509030659993,allenai/OLMo-7B-0424-hf,step2000-tokens8B
26,He displayed books on,inconceivable_syntactic,for.,-14.422255516052246,-7.211127758026123,allenai/OLMo-7B-0424-hf,step2000-tokens8B
27,He docked a boat using,probable,an anchor.,-11.991588115692139,-3.9971960385640464,allenai/OLMo-7B-0424-hf,step2000-tokens8B
27,He docked a boat using,improbable,an anvil.,-15.339713096618652,-3.834928274154663,allenai/OLMo-7B-0424-hf,step2000-tokens8B
27,He docked a boat using,impossible,a balloon.,-10.029452800750732,-3.3431509335835776,allenai/OLMo-7B-0424-hf,step2000-tokens8B
27,He docked a boat using,inconceivable,a lesson.,-15.555472373962402,-5.185157457987468,allenai/OLMo-7B-0424-hf,step2000-tokens8B
27,He docked a boat using,inconceivable_syntactic,though.,-15.050172805786133,-7.525086402893066,allenai/OLMo-7B-0424-hf,step2000-tokens8B
28,He drank a cup full of,probable,water.,-4.948268890380859,-2.4741344451904297,allenai/OLMo-7B-0424-hf,step2000-tokens8B
28,He drank a cup full of,improbable,honey.,-8.850327014923096,-4.425163507461548,allenai/OLMo-7B-0424-hf,step2000-tokens8B
28,He drank a cup full of,impossible,lightning.,-11.228483200073242,-5.614241600036621,allenai/OLMo-7B-0424-hf,step2000-tokens8B
28,He drank a cup full of,inconceivable,minutes.,-10.187708854675293,-5.0938544273376465,allenai/OLMo-7B-0424-hf,step2000-tokens8B
28,He drank a cup full of,inconceivable_syntactic,during.,-18.973659992218018,-9.486829996109009,allenai/OLMo-7B-0424-hf,step2000-tokens8B
29,He dried his hands using,probable,a towel.,-9.697681427001953,-3.232560475667318,allenai/OLMo-7B-0424-hf,step2000-tokens8B
29,He dried his hands using,improbable,a sweater.,-12.626932144165039,-4.208977381388347,allenai/OLMo-7B-0424-hf,step2000-tokens8B
29,He dried his hands using,impossible,a liquid.,-12.207376480102539,-4.069125493367513,allenai/OLMo-7B-0424-hf,step2000-tokens8B
29,He dried his hands using,inconceivable,freedom.,-13.334632873535156,-6.667316436767578,allenai/OLMo-7B-0424-hf,step2000-tokens8B
29,He dried his hands using,inconceivable_syntactic,always.,-15.218822479248047,-7.609411239624023,allenai/OLMo-7B-0424-hf,step2000-tokens8B
30,He dried laundry using,probable,a clothesline.,-17.218989372253418,-4.3047473430633545,allenai/OLMo-7B-0424-hf,step2000-tokens8B
30,He dried laundry using,improbable,a fan.,-12.434738636016846,-4.144912878672282,allenai/OLMo-7B-0424-hf,step2000-tokens8B
30,He dried laundry using,impossible,juice.,-11.538989067077637,-5.769494533538818,allenai/OLMo-7B-0424-hf,step2000-tokens8B
30,He dried laundry using,inconceivable,courage.,-14.61580753326416,-7.30790376663208,allenai/OLMo-7B-0424-hf,step2000-tokens8B
30,He dried laundry using,inconceivable_syntactic,and.,-15.155744552612305,-7.577872276306152,allenai/OLMo-7B-0424-hf,step2000-tokens8B
31,He ate soup using,probable,a spoon.,-10.832804679870605,-3.6109348932902017,allenai/OLMo-7B-0424-hf,step2000-tokens8B
31,He ate soup using,improbable,a bucket.,-13.369290828704834,-4.456430276234944,allenai/OLMo-7B-0424-hf,step2000-tokens8B
31,He ate soup using,impossible,a sieve.,-17.28693389892578,-4.321733474731445,allenai/OLMo-7B-0424-hf,step2000-tokens8B
31,He ate soup using,inconceivable,history.,-13.317001342773438,-6.658500671386719,allenai/OLMo-7B-0424-hf,step2000-tokens8B
31,He ate soup using,inconceivable_syntactic,ever.,-12.373120307922363,-6.186560153961182,allenai/OLMo-7B-0424-hf,step2000-tokens8B
32,He entered a room through,probable,a door.,-8.694080352783203,-2.898026784261068,allenai/OLMo-7B-0424-hf,step2000-tokens8B
32,He entered a room through,improbable,a window.,-7.8352766036987305,-2.6117588678995767,allenai/OLMo-7B-0424-hf,step2000-tokens8B
32,He entered a room through,impossible,a wall.,-8.916922569274902,-2.9723075230916343,allenai/OLMo-7B-0424-hf,step2000-tokens8B
32,He entered a room through,inconceivable,a theory.,-15.56051254272461,-5.186837514241536,allenai/OLMo-7B-0424-hf,step2000-tokens8B
32,He entered a room through,inconceivable_syntactic,should.,-18.088217735290527,-9.044108867645264,allenai/OLMo-7B-0424-hf,step2000-tokens8B
33,He filled a bucket with,probable,sand.,-10.542980194091797,-5.271490097045898,allenai/OLMo-7B-0424-hf,step2000-tokens8B
33,He filled a bucket with,improbable,acorns.,-13.601611137390137,-4.533870379130046,allenai/OLMo-7B-0424-hf,step2000-tokens8B
33,He filled a bucket with,impossible,buildings.,-15.068865776062012,-7.534432888031006,allenai/OLMo-7B-0424-hf,step2000-tokens8B
33,He filled a bucket with,inconceivable,time.,-11.311500549316406,-5.655750274658203,allenai/OLMo-7B-0424-hf,step2000-tokens8B
33,He filled a bucket with,inconceivable_syntactic,up.,-13.359660148620605,-6.679830074310303,allenai/OLMo-7B-0424-hf,step2000-tokens8B
34,He filled a purse with,probable,coins.,-9.484829425811768,-4.742414712905884,allenai/OLMo-7B-0424-hf,step2000-tokens8B
34,He filled a purse with,improbable,cream.,-10.079131603240967,-5.039565801620483,allenai/OLMo-7B-0424-hf,step2000-tokens8B
34,He filled a purse with,impossible,sofas.,-17.79935932159424,-4.44983983039856,allenai/OLMo-7B-0424-hf,step2000-tokens8B
34,He filled a purse with,inconceivable,luck.,-14.218990325927734,-7.109495162963867,allenai/OLMo-7B-0424-hf,step2000-tokens8B
34,He filled a purse with,inconceivable_syntactic,nor.,-20.658865451812744,-10.329432725906372,allenai/OLMo-7B-0424-hf,step2000-tokens8B
35,He grew flowers inside,probable,a pot.,-13.104426383972168,-4.368142127990723,allenai/OLMo-7B-0424-hf,step2000-tokens8B
35,He grew flowers inside,improbable,a mug.,-16.319228172302246,-5.439742724100749,allenai/OLMo-7B-0424-hf,step2000-tokens8B
35,He grew flowers inside,impossible,a marble.,-15.810210704803467,-5.270070234934489,allenai/OLMo-7B-0424-hf,step2000-tokens8B
35,He grew flowers inside,inconceivable,a sneeze.,-27.84811782836914,-5.569623565673828,allenai/OLMo-7B-0424-hf,step2000-tokens8B
35,He grew flowers inside,inconceivable_syntactic,been.,-17.43895149230957,-8.719475746154785,allenai/OLMo-7B-0424-hf,step2000-tokens8B
36,He hung a painting using,probable,screws.,-14.308736801147461,-7.1543684005737305,allenai/OLMo-7B-0424-hf,step2000-tokens8B
36,He hung a painting using,improbable,string.,-11.084891319274902,-5.542445659637451,allenai/OLMo-7B-0424-hf,step2000-tokens8B
36,He hung a painting using,impossible,vapor.,-14.759529113769531,-7.379764556884766,allenai/OLMo-7B-0424-hf,step2000-tokens8B
36,He hung a painting using,inconceivable,a handshake.,-15.148176193237305,-3.787044048309326,allenai/OLMo-7B-0424-hf,step2000-tokens8B
36,He hung a painting using,inconceivable_syntactic,could.,-18.587411880493164,-9.293705940246582,allenai/OLMo-7B-0424-hf,step2000-tokens8B
37,He hid a gift inside,probable,a closet.,-13.495429039001465,-4.498476346333821,allenai/OLMo-7B-0424-hf,step2000-tokens8B
37,He hid a gift inside,improbable,a forest.,-13.667482376098633,-4.555827458699544,allenai/OLMo-7B-0424-hf,step2000-tokens8B
37,He hid a gift inside,impossible,a cloud.,-14.596319198608398,-4.865439732869466,allenai/OLMo-7B-0424-hf,step2000-tokens8B
37,He hid a gift inside,inconceivable,a gasp.,-23.217555046081543,-5.804388761520386,allenai/OLMo-7B-0424-hf,step2000-tokens8B
37,He hid a gift inside,inconceivable_syntactic,find.,-13.436115264892578,-6.718057632446289,allenai/OLMo-7B-0424-hf,step2000-tokens8B
38,He lifted a box using,probable,a forklift.,-20.2809476852417,-4.05618953704834,allenai/OLMo-7B-0424-hf,step2000-tokens8B
38,He lifted a box using,improbable,a pulley.,-15.148801803588867,-3.787200450897217,allenai/OLMo-7B-0424-hf,step2000-tokens8B
38,He lifted a box using,impossible,foam.,-11.077863693237305,-5.538931846618652,allenai/OLMo-7B-0424-hf,step2000-tokens8B
38,He lifted a box using,inconceivable,an emotion.,-16.653270721435547,-5.551090240478516,allenai/OLMo-7B-0424-hf,step2000-tokens8B
38,He lifted a box using,inconceivable_syntactic,very.,-18.12067699432373,-9.060338497161865,allenai/OLMo-7B-0424-hf,step2000-tokens8B
39,He lit a candle using,probable,a match.,-13.321659088134766,-4.440553029378255,allenai/OLMo-7B-0424-hf,step2000-tokens8B
39,He lit a candle using,improbable,a blowtorch.,-23.005859851837158,-4.601171970367432,allenai/OLMo-7B-0424-hf,step2000-tokens8B
39,He lit a candle using,impossible,yogurt.,-11.3146333694458,-5.6573166847229,allenai/OLMo-7B-0424-hf,step2000-tokens8B
39,He lit a candle using,inconceivable,surprises.,-17.013319969177246,-8.506659984588623,allenai/OLMo-7B-0424-hf,step2000-tokens8B
39,He lit a candle using,inconceivable_syntactic,does.,-17.5826473236084,-8.7913236618042,allenai/OLMo-7B-0424-hf,step2000-tokens8B
40,He made a sandwich using,probable,bread.,-8.477184295654297,-4.238592147827148,allenai/OLMo-7B-0424-hf,step2000-tokens8B
40,He made a sandwich using,improbable,lettuce.,-9.819242000579834,-4.909621000289917,allenai/OLMo-7B-0424-hf,step2000-tokens8B
40,He made a sandwich using,impossible,a star.,-14.22583293914795,-4.741944313049316,allenai/OLMo-7B-0424-hf,step2000-tokens8B
40,He made a sandwich using,inconceivable,a mile.,-14.981240272521973,-4.993746757507324,allenai/OLMo-7B-0424-hf,step2000-tokens8B
40,He made a sandwich using,inconceivable_syntactic,went.,-17.62283706665039,-8.811418533325195,allenai/OLMo-7B-0424-hf,step2000-tokens8B
41,He made a smoothie using,probable,a blender.,-9.923347473144531,-3.3077824910481772,allenai/OLMo-7B-0424-hf,step2000-tokens8B
41,He made a smoothie using,improbable,a whisk.,-14.102283477783203,-4.700761159261067,allenai/OLMo-7B-0424-hf,step2000-tokens8B
