item_id,eval_prefix,condition,continuation,continuation_sum_logprob,continuation_mean_logprob,model,revision
7,He carved a statue using,impossible,a sock.,-14.672149658203125,-4.890716552734375,allenai/OLMo-7B-0424-hf,step151500-tokens635B
7,He carved a statue using,inconceivable,laughter.,-14.223030090332031,-7.111515045166016,allenai/OLMo-7B-0424-hf,step151500-tokens635B
7,He carved a statue using,inconceivable_syntactic,forget.,-19.606038093566895,-9.803019046783447,allenai/OLMo-7B-0424-hf,step151500-tokens635B
8,He caught a fish in,probable,a lake.,-6.38862419128418,-2.1295413970947266,allenai/OLMo-7B-0424-hf,step151500-tokens635B
8,He caught a fish in,improbable,a puddle.,-8.564678192138672,-2.141169548034668,allenai/OLMo-7B-0424-hf,step151500-tokens635B
8,He caught a fish in,impossible,a raindrop.,-16.415178298950195,-3.283035659790039,allenai/OLMo-7B-0424-hf,step151500-tokens635B
8,He caught a fish in,inconceivable,an exclamation.,-16.94795322418213,-4.236988306045532,allenai/OLMo-7B-0424-hf,step151500-tokens635B
8,He caught a fish in,inconceivable_syntactic,become.,-19.990029335021973,-9.995014667510986,allenai/OLMo-7B-0424-hf,step151500-tokens635B
9,He chilled a drink using,probable,ice.,-5.710465431213379,-2.8552327156066895,allenai/OLMo-7B-0424-hf,step151500-tokens635B
9,He chilled a drink using,improbable,snow.,-7.398012161254883,-3.6990060806274414,allenai/OLMo-7B-0424-hf,step151500-tokens635B
9,He chilled a drink using,impossible,fire.,-9.28671646118164,-4.64335823059082,allenai/OLMo-7B-0424-hf,step151500-tokens635B
9,He chilled a drink using,inconceivable,yesterday.,-16.466310501098633,-8.233155250549316,allenai/OLMo-7B-0424-hf,step151500-tokens635B
9,He chilled a drink using,inconceivable_syntactic,onto.,-18.9843692779541,-9.49218463897705,allenai/OLMo-7B-0424-hf,step151500-tokens635B
10,He chopped a carrot using,probable,a knife.,-4.60597038269043,-1.5353234608968098,allenai/OLMo-7B-0424-hf,step151500-tokens635B
10,He chopped a carrot using,improbable,a sword.,-6.981959342956543,-2.327319780985514,allenai/OLMo-7B-0424-hf,step151500-tokens635B
10,He chopped a carrot using,impossible,a rag.,-14.15732479095459,-4.71910826365153,allenai/OLMo-7B-0424-hf,step151500-tokens635B
10,He chopped a carrot using,inconceivable,a color.,-16.772557258605957,-5.590852419535319,allenai/OLMo-7B-0424-hf,step151500-tokens635B
10,He chopped a carrot using,inconceivable_syntactic,through.,-17.121567726135254,-8.560783863067627,allenai/OLMo-7B-0424-hf,step151500-tokens635B
11,He cleaned a spill using,probable,a sponge.,-6.889041900634766,-2.2963473002115884,allenai/OLMo-7B-0424-hf,step151500-tokens635B
11,He cleaned a spill using,improbable,a scarf.,-12.514269828796387,-4.171423276265462,allenai/OLMo-7B-0424-hf,step151500-tokens635B
11,He cleaned a spill using,impossible,mustard.,-12.56915283203125,-6.284576416015625,allenai/OLMo-7B-0424-hf,step151500-tokens635B
11,He cleaned a spill using,inconceivable,a country.,-17.568459510803223,-5.856153170267741,allenai/OLMo-7B-0424-hf,step151500-tokens635B
11,He cleaned a spill using,inconceivable_syntactic,without.,-16.615694046020508,-8.307847023010254,allenai/OLMo-7B-0424-hf,step151500-tokens635B
12,He cleaned a carpet using,probable,a vacuum.,-6.787659645080566,-2.2625532150268555,allenai/OLMo-7B-0424-hf,step151500-tokens635B
12,He cleaned a carpet using,improbable,a hat.,-16.31486225128174,-5.438287417093913,allenai/OLMo-7B-0424-hf,step151500-tokens635B
12,He cleaned a carpet using,impossible,a crayon.,-12.70240306854248,-2.540480613708496,allenai/OLMo-7B-0424-hf,step151500-tokens635B
12,He cleaned a carpet using,inconceivable,a week.,-15.058879852294922,-5.019626617431641,allenai/OLMo-7B-0424-hf,step151500-tokens635B
12,He cleaned a carpet using,inconceivable_syntactic,into.,-18.138277053833008,-9.069138526916504,allenai/OLMo-7B-0424-hf,step151500-tokens635B
13,He climbed a tree using,probable,a ladder.,-6.626379013061523,-2.2087930043538413,allenai/OLMo-7B-0424-hf,step151500-tokens635B
13,He climbed a tree using,improbable,a rope.,-5.063084602355957,-1.6876948674519856,allenai/OLMo-7B-0424-hf,step151500-tokens635B
13,He climbed a tree using,impossible,oil.,-16.376785278320312,-8.188392639160156,allenai/OLMo-7B-0424-hf,step151500-tokens635B
13,He climbed a tree using,inconceivable,a poem.,-15.647382736206055,-5.2157942454020185,allenai/OLMo-7B-0424-hf,step151500-tokens635B
13,He climbed a tree using,inconceivable_syntactic,before.,-15.555075645446777,-7.777537822723389,allenai/OLMo-7B-0424-hf,step151500-tokens635B
14,He closed a jacket using,probable,a zipper.,-5.318108558654785,-1.3295271396636963,allenai/OLMo-7B-0424-hf,step151500-tokens635B
14,He closed a jacket using,improbable,glue.,-8.73344898223877,-4.366724491119385,allenai/OLMo-7B-0424-hf,step151500-tokens635B
14,He closed a jacket using,impossible,fog.,-13.81052303314209,-6.905261516571045,allenai/OLMo-7B-0424-hf,step151500-tokens635B
14,He closed a jacket using,inconceivable,a word.,-13.018149375915527,-4.339383125305176,allenai/OLMo-7B-0424-hf,step151500-tokens635B
14,He closed a jacket using,inconceivable_syntactic,until.,-17.650830268859863,-8.825415134429932,allenai/OLMo-7B-0424-hf,step151500-tokens635B
15,He constructed a tower out of,probable,blocks.,-6.958100318908691,-3.4790501594543457,allenai/OLMo-7B-0424-hf,step151500-tokens635B
15,He constructed a tower out of,improbable,bubbles.,-11.725552558898926,-5.862776279449463,allenai/OLMo-7B-0424-hf,step151500-tokens635B
15,He constructed a tower out of,impossible,sparks.,-12.990626335144043,-4.330208778381348,allenai/OLMo-7B-0424-hf,step151500-tokens635B
15,He constructed a tower out of,inconceivable,seasons.,-14.667104721069336,-7.333552360534668,allenai/OLMo-7B-0424-hf,step151500-tokens635B
15,He constructed a tower out of,inconceivable_syntactic,forgive.,-19.45767116546631,-9.728835582733154,allenai/OLMo-7B-0424-hf,step151500-tokens635B
16,He cooked dinner out of,probable,pasta.,-11.42354679107666,-5.71177339553833,allenai/OLMo-7B-0424-hf,step151500-tokens635B
16,He cooked dinner out of,improbable,insects.,-14.164019584655762,-7.082009792327881,allenai/OLMo-7B-0424-hf,step151500-tokens635B
16,He cooked dinner out of,impossible,the moon.,-13.023027420043945,-4.341009140014648,allenai/OLMo-7B-0424-hf,step151500-tokens635B
16,He cooked dinner out of,inconceivable,thoughts.,-14.884590148925781,-7.442295074462891,allenai/OLMo-7B-0424-hf,step151500-tokens635B
16,He cooked dinner out of,inconceivable_syntactic,do.,-16.23713779449463,-8.118568897247314,allenai/OLMo-7B-0424-hf,step151500-tokens635B
17,He cooled a room using,probable,a fan.,-5.395441055297852,-1.7984803517659504,allenai/OLMo-7B-0424-hf,step151500-tokens635B
17,He cooled a room using,improbable,shades.,-12.324511528015137,-6.162255764007568,allenai/OLMo-7B-0424-hf,step151500-tokens635B
17,He cooled a room using,impossible,a heater.,-8.455122947692871,-2.8183743158976235,allenai/OLMo-7B-0424-hf,step151500-tokens635B
17,He cooled a room using,inconceivable,a taste.,-16.79223346710205,-5.597411155700684,allenai/OLMo-7B-0424-hf,step151500-tokens635B
17,He cooled a room using,inconceivable_syntactic,have.,-16.09844398498535,-8.049221992492676,allenai/OLMo-7B-0424-hf,step151500-tokens635B
18,He covered a window using,probable,curtains.,-8.882404327392578,-4.441202163696289,allenai/OLMo-7B-0424-hf,step151500-tokens635B
18,He covered a window using,improbable,sheets.,-8.970738410949707,-4.4853692054748535,allenai/OLMo-7B-0424-hf,step151500-tokens635B
18,He covered a window using,impossible,a hair.,-16.348175048828125,-5.449391682942708,allenai/OLMo-7B-0424-hf,step151500-tokens635B
18,He covered a window using,inconceivable,a chant.,-17.795141220092773,-5.931713740030925,allenai/OLMo-7B-0424-hf,step151500-tokens635B
18,He covered a window using,inconceivable_syntactic,make.,-16.376821517944336,-8.188410758972168,allenai/OLMo-7B-0424-hf,step151500-tokens635B
19,He crafted a bowl out of,probable,clay.,-4.938227653503418,-2.469113826751709,allenai/OLMo-7B-0424-hf,step151500-tokens635B
19,He crafted a bowl out of,improbable,mud.,-7.683178901672363,-3.8415894508361816,allenai/OLMo-7B-0424-hf,step151500-tokens635B
19,He crafted a bowl out of,impossible,smoke.,-10.665840148925781,-5.332920074462891,allenai/OLMo-7B-0424-hf,step151500-tokens635B
19,He crafted a bowl out of,inconceivable,math.,-14.40184497833252,-7.20092248916626,allenai/OLMo-7B-0424-hf,step151500-tokens635B
19,He crafted a bowl out of,inconceivable_syntactic,follow.,-18.194132804870605,-9.097066402435303,allenai/OLMo-7B-0424-hf,step151500-tokens635B
20,He crushed a soda can using,probable,a shoe.,-8.792154312133789,-2.930718104044596,allenai/OLMo-7B-0424-hf,step151500-tokens635B
20,He crushed a soda can using,improbable,a chair.,-10.137415885925293,-3.379138628641764,allenai/OLMo-7B-0424-hf,step151500-tokens635B
20,He crushed a soda can using,impossible,a tissue.,-12.039264678955078,-4.013088226318359,allenai/OLMo-7B-0424-hf,step151500-tokens635B
20,He crushed a soda can using,inconceivable,a day.,-16.299068450927734,-5.433022816975911,allenai/OLMo-7B-0424-hf,step151500-tokens635B
20,He crushed a soda can using,inconceivable_syntactic,choose.,-18.52455997467041,-9.262279987335205,allenai/OLMo-7B-0424-hf,step151500-tokens635B
21,He cut grass using,probable,a lawnmower.,-6.107123374938965,-1.221424674987793,allenai/OLMo-7B-0424-hf,step151500-tokens635B
21,He cut grass using,improbable,a scythe.,-5.326153755187988,-1.0652307510375976,allenai/OLMo-7B-0424-hf,step151500-tokens635B
21,He cut grass using,impossible,a popsicle.,-17.724849700927734,-4.431212425231934,allenai/OLMo-7B-0424-hf,step151500-tokens635B
21,He cut grass using,inconceivable,an essay.,-17.429113388061523,-5.809704462687175,allenai/OLMo-7B-0424-hf,step151500-tokens635B
21,He cut grass using,inconceivable_syntactic,then.,-14.838838577270508,-7.419419288635254,allenai/OLMo-7B-0424-hf,step151500-tokens635B
22,He cut cardboard using,probable,scissors.,-5.287149429321289,-1.7623831431070964,allenai/OLMo-7B-0424-hf,step151500-tokens635B
22,He cut cardboard using,improbable,a scalpel.,-7.1397857666015625,-1.7849464416503906,allenai/OLMo-7B-0424-hf,step151500-tokens635B
22,He cut cardboard using,impossible,fur.,-15.001604080200195,-7.500802040100098,allenai/OLMo-7B-0424-hf,step151500-tokens635B
22,He cut cardboard using,inconceivable,a snore.,-21.78766632080078,-5.446916580200195,allenai/OLMo-7B-0424-hf,step151500-tokens635B
22,He cut cardboard using,inconceivable_syntactic,sometimes.,-17.36846923828125,-8.684234619140625,allenai/OLMo-7B-0424-hf,step151500-tokens635B
23,He dented a car with,probable,a baseball bat.,-5.70313835144043,-1.4257845878601074,allenai/OLMo-7B-0424-hf,step151500-tokens635B
23,He dented a car with,improbable,a dumbbell.,-12.704000473022461,-3.1760001182556152,allenai/OLMo-7B-0424-hf,step151500-tokens635B
23,He dented a car with,impossible,a breeze.,-15.628929138183594,-5.209643046061198,allenai/OLMo-7B-0424-hf,step151500-tokens635B
23,He dented a car with,inconceivable,a nap.,-16.444499969482422,-5.481499989827474,allenai/OLMo-7B-0424-hf,step151500-tokens635B
23,He dented a car with,inconceivable_syntactic,from.,-15.778077125549316,-7.889038562774658,allenai/OLMo-7B-0424-hf,step151500-tokens635B
24,He dug a hole using,probable,a shovel.,-5.112705230712891,-1.7042350769042969,allenai/OLMo-7B-0424-hf,step151500-tokens635B
24,He dug a hole using,improbable,a spatula.,-10.499329566955566,-2.6248323917388916,allenai/OLMo-7B-0424-hf,step151500-tokens635B
24,He dug a hole using,impossible,dirt.,-10.395219802856445,-5.197609901428223,allenai/OLMo-7B-0424-hf,step151500-tokens635B
24,He dug a hole using,inconceivable,a yawn.,-16.106115341186523,-4.026528835296631,allenai/OLMo-7B-0424-hf,step151500-tokens635B
24,He dug a hole using,inconceivable_syntactic,except.,-19.577458381652832,-9.788729190826416,allenai/OLMo-7B-0424-hf,step151500-tokens635B
25,He dipped a biscuit into,probable,coffee.,-6.319183349609375,-3.1595916748046875,allenai/OLMo-7B-0424-hf,step151500-tokens635B
25,He dipped a biscuit into,improbable,wine.,-10.357955932617188,-5.178977966308594,allenai/OLMo-7B-0424-hf,step151500-tokens635B
25,He dipped a biscuit into,impossible,a floor.,-18.711145401000977,-6.237048467000325,allenai/OLMo-7B-0424-hf,step151500-tokens635B
25,He dipped a biscuit into,inconceivable,a myth.,-21.618791580200195,-7.2062638600667315,allenai/OLMo-7B-0424-hf,step151500-tokens635B
25,He dipped a biscuit into,inconceivable_syntactic,by.,-18.438356399536133,-9.219178199768066,allenai/OLMo-7B-0424-hf,step151500-tokens635B
26,He displayed books on,probable,a shelf.,-6.942551612854004,-2.3141838709513345,allenai/OLMo-7B-0424-hf,step151500-tokens635B
26,He displayed books on,improbable,a bed.,-11.038812637329102,-3.6796042124430337,allenai/OLMo-7B-0424-hf,step151500-tokens635B
26,He displayed books on,impossible,a galaxy.,-20.623462677001953,-6.874487559000651,allenai/OLMo-7B-0424-hf,step151500-tokens635B
26,He displayed books on,inconceivable,a sigh.,-17.895987510681152,-5.965329170227051,allenai/OLMo-7B-0424-hf,step151500-tokens635B
26,He displayed books on,inconceivable_syntactic,for.,-13.390960693359375,-6.6954803466796875,allenai/OLMo-7B-0424-hf,step151500-tokens635B
27,He docked a boat using,probable,an anchor.,-8.670395851135254,-2.890131950378418,allenai/OLMo-7B-0424-hf,step151500-tokens635B
27,He docked a boat using,improbable,an anvil.,-10.852163314819336,-2.713040828704834,allenai/OLMo-7B-0424-hf,step151500-tokens635B
27,He docked a boat using,impossible,a balloon.,-11.026836395263672,-3.675612131754557,allenai/OLMo-7B-0424-hf,step151500-tokens635B
27,He docked a boat using,inconceivable,a lesson.,-17.19346046447754,-5.73115348815918,allenai/OLMo-7B-0424-hf,step151500-tokens635B
27,He docked a boat using,inconceivable_syntactic,though.,-15.267423629760742,-7.633711814880371,allenai/OLMo-7B-0424-hf,step151500-tokens635B
28,He drank a cup full of,probable,water.,-3.6314077377319336,-1.8157038688659668,allenai/OLMo-7B-0424-hf,step151500-tokens635B
28,He drank a cup full of,improbable,honey.,-8.886695861816406,-4.443347930908203,allenai/OLMo-7B-0424-hf,step151500-tokens635B
28,He drank a cup full of,impossible,lightning.,-13.881579399108887,-6.940789699554443,allenai/OLMo-7B-0424-hf,step151500-tokens635B
28,He drank a cup full of,inconceivable,minutes.,-13.943925857543945,-6.971962928771973,allenai/OLMo-7B-0424-hf,step151500-tokens635B
28,He drank a cup full of,inconceivable_syntactic,during.,-19.143083572387695,-9.571541786193848,allenai/OLMo-7B-0424-hf,step151500-tokens635B
29,He dried his hands using,probable,a towel.,-4.80716609954834,-1.6023886998494465,allenai/OLMo-7B-0424-hf,step151500-tokens635B
29,He dried his hands using,improbable,a sweater.,-14.753097534179688,-4.9176991780598955,allenai/OLMo-7B-0424-hf,step151500-tokens635B
29,He dried his hands using,impossible,a liquid.,-17.813088417053223,-5.937696139017741,allenai/OLMo-7B-0424-hf,step151500-tokens635B
29,He dried his hands using,inconceivable,freedom.,-15.797121047973633,-7.898560523986816,allenai/OLMo-7B-0424-hf,step151500-tokens635B
29,He dried his hands using,inconceivable_syntactic,always.,-17.57346534729004,-8.78673267364502,allenai/OLMo-7B-0424-hf,step151500-tokens635B
30,He dried laundry using,probable,a clothesline.,-6.504802703857422,-1.6262006759643555,allenai/OLMo-7B-0424-hf,step151500-tokens635B
30,He dried laundry using,improbable,a fan.,-8.75009536743164,-2.916698455810547,allenai/OLMo-7B-0424-hf,step151500-tokens635B
30,He dried laundry using,impossible,juice.,-13.72257137298584,-6.86128568649292,allenai/OLMo-7B-0424-hf,step151500-tokens635B
30,He dried laundry using,inconceivable,courage.,-14.416583061218262,-7.208291530609131,allenai/OLMo-7B-0424-hf,step151500-tokens635B
30,He dried laundry using,inconceivable_syntactic,and.,-14.766182899475098,-7.383091449737549,allenai/OLMo-7B-0424-hf,step151500-tokens635B
31,He ate soup using,probable,a spoon.,-3.88474178314209,-1.29491392771403,allenai/OLMo-7B-0424-hf,step151500-tokens635B
31,He ate soup using,improbable,a bucket.,-11.400136947631836,-3.800045649210612,allenai/OLMo-7B-0424-hf,step151500-tokens635B
31,He ate soup using,impossible,a sieve.,-10.091851234436035,-2.522962808609009,allenai/OLMo-7B-0424-hf,step151500-tokens635B
31,He ate soup using,inconceivable,history.,-15.47555160522461,-7.737775802612305,allenai/OLMo-7B-0424-hf,step151500-tokens635B
31,He ate soup using,inconceivable_syntactic,ever.,-17.316662788391113,-8.658331394195557,allenai/OLMo-7B-0424-hf,step151500-tokens635B
32,He entered a room through,probable,a door.,-4.587871551513672,-1.5292905171712239,allenai/OLMo-7B-0424-hf,step151500-tokens635B
32,He entered a room through,improbable,a window.,-5.59599494934082,-1.8653316497802734,allenai/OLMo-7B-0424-hf,step151500-tokens635B
32,He entered a room through,impossible,a wall.,-7.883925437927246,-2.6279751459757485,allenai/OLMo-7B-0424-hf,step151500-tokens635B
32,He entered a room through,inconceivable,a theory.,-17.885579109191895,-5.961859703063965,allenai/OLMo-7B-0424-hf,step151500-tokens635B
32,He entered a room through,inconceivable_syntactic,should.,-17.51722526550293,-8.758612632751465,allenai/OLMo-7B-0424-hf,step151500-tokens635B
33,He filled a bucket with,probable,sand.,-6.299968719482422,-3.149984359741211,allenai/OLMo-7B-0424-hf,step151500-tokens635B
33,He filled a bucket with,improbable,acorns.,-11.969884872436523,-3.989961624145508,allenai/OLMo-7B-0424-hf,step151500-tokens635B
33,He filled a bucket with,impossible,buildings.,-16.969576835632324,-8.484788417816162,allenai/OLMo-7B-0424-hf,step151500-tokens635B
33,He filled a bucket with,inconceivable,time.,-12.854639053344727,-6.427319526672363,allenai/OLMo-7B-0424-hf,step151500-tokens635B
33,He filled a bucket with,inconceivable_syntactic,up.,-15.464978218078613,-7.732489109039307,allenai/OLMo-7B-0424-hf,step151500-tokens635B
34,He filled a purse with,probable,coins.,-4.453795433044434,-2.226897716522217,allenai/OLMo-7B-0424-hf,step151500-tokens635B
34,He filled a purse with,improbable,cream.,-12.405095100402832,-6.202547550201416,allenai/OLMo-7B-0424-hf,step151500-tokens635B
34,He filled a purse with,impossible,sofas.,-14.952960014343262,-3.7382400035858154,allenai/OLMo-7B-0424-hf,step151500-tokens635B
34,He filled a purse with,inconceivable,luck.,-13.230583190917969,-6.615291595458984,allenai/OLMo-7B-0424-hf,step151500-tokens635B
34,He filled a purse with,inconceivable_syntactic,nor.,-18.753344535827637,-9.376672267913818,allenai/OLMo-7B-0424-hf,step151500-tokens635B
35,He grew flowers inside,probable,a pot.,-6.959573745727539,-2.319857915242513,allenai/OLMo-7B-0424-hf,step151500-tokens635B
35,He grew flowers inside,improbable,a mug.,-12.27347469329834,-4.091158231099446,allenai/OLMo-7B-0424-hf,step151500-tokens635B
35,He grew flowers inside,impossible,a marble.,-15.279505729675293,-5.093168576558431,allenai/OLMo-7B-0424-hf,step151500-tokens635B
35,He grew flowers inside,inconceivable,a sneeze.,-15.18390941619873,-3.036781883239746,allenai/OLMo-7B-0424-hf,step151500-tokens635B
35,He grew flowers inside,inconceivable_syntactic,been.,-18.13801383972168,-9.06900691986084,allenai/OLMo-7B-0424-hf,step151500-tokens635B
36,He hung a painting using,probable,screws.,-8.144574165344238,-4.072287082672119,allenai/OLMo-7B-0424-hf,step151500-tokens635B
36,He hung a painting using,improbable,string.,-7.538827896118164,-3.769413948059082,allenai/OLMo-7B-0424-hf,step151500-tokens635B
36,He hung a painting using,impossible,vapor.,-17.591225624084473,-8.795612812042236,allenai/OLMo-7B-0424-hf,step151500-tokens635B
36,He hung a painting using,inconceivable,a handshake.,-13.959993362426758,-3.4899983406066895,allenai/OLMo-7B-0424-hf,step151500-tokens635B
36,He hung a painting using,inconceivable_syntactic,could.,-15.984237670898438,-7.992118835449219,allenai/OLMo-7B-0424-hf,step151500-tokens635B
37,He hid a gift inside,probable,a closet.,-10.717267990112305,-3.572422663370768,allenai/OLMo-7B-0424-hf,step151500-tokens635B
37,He hid a gift inside,improbable,a forest.,-10.277029991149902,-3.4256766637166343,allenai/OLMo-7B-0424-hf,step151500-tokens635B
37,He hid a gift inside,impossible,a cloud.,-10.079750061035156,-3.3599166870117188,allenai/OLMo-7B-0424-hf,step151500-tokens635B
37,He hid a gift inside,inconceivable,a gasp.,-16.910566329956055,-4.227641582489014,allenai/OLMo-7B-0424-hf,step151500-tokens635B
37,He hid a gift inside,inconceivable_syntactic,find.,-17.876166343688965,-8.938083171844482,allenai/OLMo-7B-0424-hf,step151500-tokens635B
38,He lifted a box using,probable,a forklift.,-6.013479232788086,-1.2026958465576172,allenai/OLMo-7B-0424-hf,step151500-tokens635B
38,He lifted a box using,improbable,a pulley.,-8.913810729980469,-2.228452682495117,allenai/OLMo-7B-0424-hf,step151500-tokens635B
38,He lifted a box using,impossible,foam.,-14.860103607177734,-7.430051803588867,allenai/OLMo-7B-0424-hf,step151500-tokens635B
38,He lifted a box using,inconceivable,an emotion.,-15.067928314208984,-5.022642771402995,allenai/OLMo-7B-0424-hf,step151500-tokens635B
38,He lifted a box using,inconceivable_syntactic,very.,-16.328763961791992,-8.164381980895996,allenai/OLMo-7B-0424-hf,step151500-tokens635B
39,He lit a candle using,probable,a match.,-5.110349655151367,-1.7034498850504558,allenai/OLMo-7B-0424-hf,step151500-tokens635B
39,He lit a candle using,improbable,a blowtorch.,-8.733020782470703,-1.7466041564941406,allenai/OLMo-7B-0424-hf,step151500-tokens635B
39,He lit a candle using,impossible,yogurt.,-14.049412727355957,-7.0247063636779785,allenai/OLMo-7B-0424-hf,step151500-tokens635B
39,He lit a candle using,inconceivable,surprises.,-18.46229076385498,-9.23114538192749,allenai/OLMo-7B-0424-hf,step151500-tokens635B
39,He lit a candle using,inconceivable_syntactic,does.,-18.1250581741333,-9.06252908706665,allenai/OLMo-7B-0424-hf,step151500-tokens635B
40,He made a sandwich using,probable,bread.,-7.795322418212891,-3.8976612091064453,allenai/OLMo-7B-0424-hf,step151500-tokens635B
40,He made a sandwich using,improbable,lettuce.,-9.833490371704102,-4.916745185852051,allenai/OLMo-7B-0424-hf,step151500-tokens635B
40,He made a sandwich using,impossible,a star.,-17.219971656799316,-5.7399905522664385,allenai/OLMo-7B-0424-hf,step151500-tokens635B
40,He made a sandwich using,inconceivable,a mile.,-18.434558868408203,-6.144852956136067,allenai/OLMo-7B-0424-hf,step151500-tokens635B
40,He made a sandwich using,inconceivable_syntactic,went.,-17.41340446472168,-8.70670223236084,allenai/OLMo-7B-0424-hf,step151500-tokens635B
41,He made a smoothie using,probable,a blender.,-6.429069519042969,-2.1430231730143228,allenai/OLMo-7B-0424-hf,step151500-tokens635B
