item_id,eval_prefix,condition,continuation,continuation_sum_logprob,continuation_mean_logprob,model,revision
6,He carried groceries inside,inconceivable_syntactic,give.,-12.271247863769531,-6.135623931884766,allenai/OLMo-7B-0424-hf,step1000-tokens4B
7,He carved a statue using,probable,a chisel.,-23.92395782470703,-5.980989456176758,allenai/OLMo-7B-0424-hf,step1000-tokens4B
7,He carved a statue using,improbable,a nail.,-13.87270450592041,-4.624234835306804,allenai/OLMo-7B-0424-hf,step1000-tokens4B
7,He carved a statue using,impossible,a sock.,-16.23781967163086,-5.412606557210286,allenai/OLMo-7B-0424-hf,step1000-tokens4B
7,He carved a statue using,inconceivable,laughter.,-16.04642677307129,-8.023213386535645,allenai/OLMo-7B-0424-hf,step1000-tokens4B
7,He carved a statue using,inconceivable_syntactic,forget.,-14.575098991394043,-7.2875494956970215,allenai/OLMo-7B-0424-hf,step1000-tokens4B
8,He caught a fish in,probable,a lake.,-10.156209945678711,-3.385403315226237,allenai/OLMo-7B-0424-hf,step1000-tokens4B
8,He caught a fish in,improbable,a puddle.,-17.462475776672363,-4.365618944168091,allenai/OLMo-7B-0424-hf,step1000-tokens4B
8,He caught a fish in,impossible,a raindrop.,-30.308669567108154,-6.061733913421631,allenai/OLMo-7B-0424-hf,step1000-tokens4B
8,He caught a fish in,inconceivable,an exclamation.,-23.68740224838257,-5.921850562095642,allenai/OLMo-7B-0424-hf,step1000-tokens4B
8,He caught a fish in,inconceivable_syntactic,become.,-14.505040168762207,-7.2525200843811035,allenai/OLMo-7B-0424-hf,step1000-tokens4B
9,He chilled a drink using,probable,ice.,-11.044262886047363,-5.522131443023682,allenai/OLMo-7B-0424-hf,step1000-tokens4B
9,He chilled a drink using,improbable,snow.,-12.639680862426758,-6.319840431213379,allenai/OLMo-7B-0424-hf,step1000-tokens4B
9,He chilled a drink using,impossible,fire.,-9.928873062133789,-4.9644365310668945,allenai/OLMo-7B-0424-hf,step1000-tokens4B
9,He chilled a drink using,inconceivable,yesterday.,-12.523452758789062,-6.261726379394531,allenai/OLMo-7B-0424-hf,step1000-tokens4B
9,He chilled a drink using,inconceivable_syntactic,onto.,-11.313178062438965,-5.656589031219482,allenai/OLMo-7B-0424-hf,step1000-tokens4B
10,He chopped a carrot using,probable,a knife.,-11.669069290161133,-3.8896897633870444,allenai/OLMo-7B-0424-hf,step1000-tokens4B
10,He chopped a carrot using,improbable,a sword.,-12.142533302307129,-4.047511100769043,allenai/OLMo-7B-0424-hf,step1000-tokens4B
10,He chopped a carrot using,impossible,a rag.,-13.484899520874023,-4.494966506958008,allenai/OLMo-7B-0424-hf,step1000-tokens4B
10,He chopped a carrot using,inconceivable,a color.,-13.364367485046387,-4.454789161682129,allenai/OLMo-7B-0424-hf,step1000-tokens4B
10,He chopped a carrot using,inconceivable_syntactic,through.,-10.98315143585205,-5.491575717926025,allenai/OLMo-7B-0424-hf,step1000-tokens4B
11,He cleaned a spill using,probable,a sponge.,-16.862191200256348,-5.620730400085449,allenai/OLMo-7B-0424-hf,step1000-tokens4B
11,He cleaned a spill using,improbable,a scarf.,-16.60259246826172,-5.534197489420573,allenai/OLMo-7B-0424-hf,step1000-tokens4B
11,He cleaned a spill using,impossible,mustard.,-14.854756355285645,-7.427378177642822,allenai/OLMo-7B-0424-hf,step1000-tokens4B
11,He cleaned a spill using,inconceivable,a country.,-13.900727272033691,-4.6335757573445635,allenai/OLMo-7B-0424-hf,step1000-tokens4B
11,He cleaned a spill using,inconceivable_syntactic,without.,-9.723723888397217,-4.861861944198608,allenai/OLMo-7B-0424-hf,step1000-tokens4B
12,He cleaned a carpet using,probable,a vacuum.,-13.612646102905273,-4.537548700968425,allenai/OLMo-7B-0424-hf,step1000-tokens4B
12,He cleaned a carpet using,improbable,a hat.,-14.559711456298828,-4.853237152099609,allenai/OLMo-7B-0424-hf,step1000-tokens4B
12,He cleaned a carpet using,impossible,a crayon.,-27.997774600982666,-5.599554920196534,allenai/OLMo-7B-0424-hf,step1000-tokens4B
12,He cleaned a carpet using,inconceivable,a week.,-13.479164123535156,-4.493054707845052,allenai/OLMo-7B-0424-hf,step1000-tokens4B
12,He cleaned a carpet using,inconceivable_syntactic,into.,-11.05552625656128,-5.52776312828064,allenai/OLMo-7B-0424-hf,step1000-tokens4B
13,He climbed a tree using,probable,a ladder.,-13.311868667602539,-4.437289555867513,allenai/OLMo-7B-0424-hf,step1000-tokens4B
13,He climbed a tree using,improbable,a rope.,-13.620427131652832,-4.54014237721761,allenai/OLMo-7B-0424-hf,step1000-tokens4B
13,He climbed a tree using,impossible,oil.,-11.269715309143066,-5.634857654571533,allenai/OLMo-7B-0424-hf,step1000-tokens4B
13,He climbed a tree using,inconceivable,a poem.,-15.604164123535156,-5.201388041178386,allenai/OLMo-7B-0424-hf,step1000-tokens4B
13,He climbed a tree using,inconceivable_syntactic,before.,-9.311292171478271,-4.655646085739136,allenai/OLMo-7B-0424-hf,step1000-tokens4B
14,He closed a jacket using,probable,a zipper.,-26.39055633544922,-6.597639083862305,allenai/OLMo-7B-0424-hf,step1000-tokens4B
14,He closed a jacket using,improbable,glue.,-12.588132858276367,-6.294066429138184,allenai/OLMo-7B-0424-hf,step1000-tokens4B
14,He closed a jacket using,impossible,fog.,-13.13858413696289,-6.569292068481445,allenai/OLMo-7B-0424-hf,step1000-tokens4B
14,He closed a jacket using,inconceivable,a word.,-12.452255725860596,-4.150751908620198,allenai/OLMo-7B-0424-hf,step1000-tokens4B
14,He closed a jacket using,inconceivable_syntactic,until.,-15.142754554748535,-7.571377277374268,allenai/OLMo-7B-0424-hf,step1000-tokens4B
15,He constructed a tower out of,probable,blocks.,-12.608264923095703,-6.304132461547852,allenai/OLMo-7B-0424-hf,step1000-tokens4B
15,He constructed a tower out of,improbable,bubbles.,-13.801576614379883,-6.900788307189941,allenai/OLMo-7B-0424-hf,step1000-tokens4B
15,He constructed a tower out of,impossible,sparks.,-21.038060188293457,-7.012686729431152,allenai/OLMo-7B-0424-hf,step1000-tokens4B
15,He constructed a tower out of,inconceivable,seasons.,-11.6063232421875,-5.80316162109375,allenai/OLMo-7B-0424-hf,step1000-tokens4B
15,He constructed a tower out of,inconceivable_syntactic,forgive.,-17.917509078979492,-8.958754539489746,allenai/OLMo-7B-0424-hf,step1000-tokens4B
16,He cooked dinner out of,probable,pasta.,-14.259400367736816,-7.129700183868408,allenai/OLMo-7B-0424-hf,step1000-tokens4B
16,He cooked dinner out of,improbable,insects.,-11.974123001098633,-5.987061500549316,allenai/OLMo-7B-0424-hf,step1000-tokens4B
16,He cooked dinner out of,impossible,the moon.,-10.487673282623291,-3.4958910942077637,allenai/OLMo-7B-0424-hf,step1000-tokens4B
16,He cooked dinner out of,inconceivable,thoughts.,-10.221084594726562,-5.110542297363281,allenai/OLMo-7B-0424-hf,step1000-tokens4B
16,He cooked dinner out of,inconceivable_syntactic,do.,-10.721295356750488,-5.360647678375244,allenai/OLMo-7B-0424-hf,step1000-tokens4B
17,He cooled a room using,probable,a fan.,-13.631090641021729,-4.543696880340576,allenai/OLMo-7B-0424-hf,step1000-tokens4B
17,He cooled a room using,improbable,shades.,-13.814224243164062,-6.907112121582031,allenai/OLMo-7B-0424-hf,step1000-tokens4B
17,He cooled a room using,impossible,a heater.,-17.42670726776123,-5.808902422587077,allenai/OLMo-7B-0424-hf,step1000-tokens4B
17,He cooled a room using,inconceivable,a taste.,-15.103713989257812,-5.0345713297526045,allenai/OLMo-7B-0424-hf,step1000-tokens4B
17,He cooled a room using,inconceivable_syntactic,have.,-12.96578598022461,-6.482892990112305,allenai/OLMo-7B-0424-hf,step1000-tokens4B
18,He covered a window using,probable,curtains.,-13.726151466369629,-6.8630757331848145,allenai/OLMo-7B-0424-hf,step1000-tokens4B
18,He covered a window using,improbable,sheets.,-11.837883949279785,-5.918941974639893,allenai/OLMo-7B-0424-hf,step1000-tokens4B
18,He covered a window using,impossible,a hair.,-14.879504203796387,-4.959834734598796,allenai/OLMo-7B-0424-hf,step1000-tokens4B
18,He covered a window using,inconceivable,a chant.,-18.1772518157959,-6.059083938598633,allenai/OLMo-7B-0424-hf,step1000-tokens4B
18,He covered a window using,inconceivable_syntactic,make.,-11.005758285522461,-5.5028791427612305,allenai/OLMo-7B-0424-hf,step1000-tokens4B
19,He crafted a bowl out of,probable,clay.,-12.102066040039062,-6.051033020019531,allenai/OLMo-7B-0424-hf,step1000-tokens4B
19,He crafted a bowl out of,improbable,mud.,-11.96003532409668,-5.98001766204834,allenai/OLMo-7B-0424-hf,step1000-tokens4B
19,He crafted a bowl out of,impossible,smoke.,-10.241927146911621,-5.1209635734558105,allenai/OLMo-7B-0424-hf,step1000-tokens4B
19,He crafted a bowl out of,inconceivable,math.,-11.749807357788086,-5.874903678894043,allenai/OLMo-7B-0424-hf,step1000-tokens4B
19,He crafted a bowl out of,inconceivable_syntactic,follow.,-14.16463851928711,-7.082319259643555,allenai/OLMo-7B-0424-hf,step1000-tokens4B
20,He crushed a soda can using,probable,a shoe.,-12.000419616699219,-4.000139872233073,allenai/OLMo-7B-0424-hf,step1000-tokens4B
20,He crushed a soda can using,improbable,a chair.,-13.818120956420898,-4.606040318806966,allenai/OLMo-7B-0424-hf,step1000-tokens4B
20,He crushed a soda can using,impossible,a tissue.,-11.590146541595459,-3.86338218053182,allenai/OLMo-7B-0424-hf,step1000-tokens4B
20,He crushed a soda can using,inconceivable,a day.,-10.898089408874512,-3.6326964696248374,allenai/OLMo-7B-0424-hf,step1000-tokens4B
20,He crushed a soda can using,inconceivable_syntactic,choose.,-15.965497970581055,-7.982748985290527,allenai/OLMo-7B-0424-hf,step1000-tokens4B
21,He cut grass using,probable,a lawnmower.,-32.82268524169922,-6.564537048339844,allenai/OLMo-7B-0424-hf,step1000-tokens4B
21,He cut grass using,improbable,a scythe.,-29.928791999816895,-5.9857583999633786,allenai/OLMo-7B-0424-hf,step1000-tokens4B
21,He cut grass using,impossible,a popsicle.,-29.056005477905273,-7.264001369476318,allenai/OLMo-7B-0424-hf,step1000-tokens4B
21,He cut grass using,inconceivable,an essay.,-17.954893112182617,-5.984964370727539,allenai/OLMo-7B-0424-hf,step1000-tokens4B
21,He cut grass using,inconceivable_syntactic,then.,-10.99278736114502,-5.49639368057251,allenai/OLMo-7B-0424-hf,step1000-tokens4B
22,He cut cardboard using,probable,scissors.,-24.832683563232422,-8.27756118774414,allenai/OLMo-7B-0424-hf,step1000-tokens4B
22,He cut cardboard using,improbable,a scalpel.,-24.718271255493164,-6.179567813873291,allenai/OLMo-7B-0424-hf,step1000-tokens4B
22,He cut cardboard using,impossible,fur.,-13.212920188903809,-6.606460094451904,allenai/OLMo-7B-0424-hf,step1000-tokens4B
22,He cut cardboard using,inconceivable,a snore.,-20.6707706451416,-5.1676926612854,allenai/OLMo-7B-0424-hf,step1000-tokens4B
22,He cut cardboard using,inconceivable_syntactic,sometimes.,-13.598024368286133,-6.799012184143066,allenai/OLMo-7B-0424-hf,step1000-tokens4B
23,He dented a car with,probable,a baseball bat.,-23.438547134399414,-5.8596367835998535,allenai/OLMo-7B-0424-hf,step1000-tokens4B
23,He dented a car with,improbable,a dumbbell.,-23.10353183746338,-5.775882959365845,allenai/OLMo-7B-0424-hf,step1000-tokens4B
23,He dented a car with,impossible,a breeze.,-12.481071472167969,-4.160357157389323,allenai/OLMo-7B-0424-hf,step1000-tokens4B
23,He dented a car with,inconceivable,a nap.,-14.338479042053223,-4.779493014017741,allenai/OLMo-7B-0424-hf,step1000-tokens4B
23,He dented a car with,inconceivable_syntactic,from.,-12.927427291870117,-6.463713645935059,allenai/OLMo-7B-0424-hf,step1000-tokens4B
24,He dug a hole using,probable,a shovel.,-14.723539352416992,-4.907846450805664,allenai/OLMo-7B-0424-hf,step1000-tokens4B
24,He dug a hole using,improbable,a spatula.,-23.173646926879883,-5.793411731719971,allenai/OLMo-7B-0424-hf,step1000-tokens4B
24,He dug a hole using,impossible,dirt.,-11.608461380004883,-5.804230690002441,allenai/OLMo-7B-0424-hf,step1000-tokens4B
24,He dug a hole using,inconceivable,a yawn.,-25.276244163513184,-6.319061040878296,allenai/OLMo-7B-0424-hf,step1000-tokens4B
24,He dug a hole using,inconceivable_syntactic,except.,-13.821025848388672,-6.910512924194336,allenai/OLMo-7B-0424-hf,step1000-tokens4B
25,He dipped a biscuit into,probable,coffee.,-12.778836250305176,-6.389418125152588,allenai/OLMo-7B-0424-hf,step1000-tokens4B
25,He dipped a biscuit into,improbable,wine.,-11.329863548278809,-5.664931774139404,allenai/OLMo-7B-0424-hf,step1000-tokens4B
25,He dipped a biscuit into,impossible,a floor.,-13.720043182373047,-4.573347727457683,allenai/OLMo-7B-0424-hf,step1000-tokens4B
25,He dipped a biscuit into,inconceivable,a myth.,-12.950296401977539,-4.316765467325847,allenai/OLMo-7B-0424-hf,step1000-tokens4B
25,He dipped a biscuit into,inconceivable_syntactic,by.,-13.723978519439697,-6.861989259719849,allenai/OLMo-7B-0424-hf,step1000-tokens4B
26,He displayed books on,probable,a shelf.,-14.647109985351562,-4.8823699951171875,allenai/OLMo-7B-0424-hf,step1000-tokens4B
26,He displayed books on,improbable,a bed.,-14.31475830078125,-4.771586100260417,allenai/OLMo-7B-0424-hf,step1000-tokens4B
26,He displayed books on,impossible,a galaxy.,-14.932687759399414,-4.977562586466472,allenai/OLMo-7B-0424-hf,step1000-tokens4B
26,He displayed books on,inconceivable,a sigh.,-15.656190872192383,-5.218730290730794,allenai/OLMo-7B-0424-hf,step1000-tokens4B
26,He displayed books on,inconceivable_syntactic,for.,-14.614626407623291,-7.3073132038116455,allenai/OLMo-7B-0424-hf,step1000-tokens4B
27,He docked a boat using,probable,an anchor.,-15.578871250152588,-5.192957083384196,allenai/OLMo-7B-0424-hf,step1000-tokens4B
27,He docked a boat using,improbable,an anvil.,-21.454816818237305,-5.363704204559326,allenai/OLMo-7B-0424-hf,step1000-tokens4B
27,He docked a boat using,impossible,a balloon.,-14.027886390686035,-4.675962130228679,allenai/OLMo-7B-0424-hf,step1000-tokens4B
27,He docked a boat using,inconceivable,a lesson.,-14.697513580322266,-4.899171193440755,allenai/OLMo-7B-0424-hf,step1000-tokens4B
27,He docked a boat using,inconceivable_syntactic,though.,-12.04477310180664,-6.02238655090332,allenai/OLMo-7B-0424-hf,step1000-tokens4B
28,He drank a cup full of,probable,water.,-6.019235610961914,-3.009617805480957,allenai/OLMo-7B-0424-hf,step1000-tokens4B
28,He drank a cup full of,improbable,honey.,-11.471198081970215,-5.735599040985107,allenai/OLMo-7B-0424-hf,step1000-tokens4B
28,He drank a cup full of,impossible,lightning.,-10.184100151062012,-5.092050075531006,allenai/OLMo-7B-0424-hf,step1000-tokens4B
28,He drank a cup full of,inconceivable,minutes.,-9.745250701904297,-4.872625350952148,allenai/OLMo-7B-0424-hf,step1000-tokens4B
28,He drank a cup full of,inconceivable_syntactic,during.,-15.79242467880249,-7.896212339401245,allenai/OLMo-7B-0424-hf,step1000-tokens4B
29,He dried his hands using,probable,a towel.,-15.362476348876953,-5.120825449625651,allenai/OLMo-7B-0424-hf,step1000-tokens4B
29,He dried his hands using,improbable,a sweater.,-14.963116645812988,-4.987705548604329,allenai/OLMo-7B-0424-hf,step1000-tokens4B
29,He dried his hands using,impossible,a liquid.,-15.16450309753418,-5.054834365844727,allenai/OLMo-7B-0424-hf,step1000-tokens4B
29,He dried his hands using,inconceivable,freedom.,-11.94552230834961,-5.972761154174805,allenai/OLMo-7B-0424-hf,step1000-tokens4B
29,He dried his hands using,inconceivable_syntactic,always.,-11.429226875305176,-5.714613437652588,allenai/OLMo-7B-0424-hf,step1000-tokens4B
30,He dried laundry using,probable,a clothesline.,-26.646240234375,-6.66156005859375,allenai/OLMo-7B-0424-hf,step1000-tokens4B
30,He dried laundry using,improbable,a fan.,-13.120258331298828,-4.373419443766276,allenai/OLMo-7B-0424-hf,step1000-tokens4B
30,He dried laundry using,impossible,juice.,-13.672014236450195,-6.836007118225098,allenai/OLMo-7B-0424-hf,step1000-tokens4B
30,He dried laundry using,inconceivable,courage.,-14.696124076843262,-7.348062038421631,allenai/OLMo-7B-0424-hf,step1000-tokens4B
30,He dried laundry using,inconceivable_syntactic,and.,-11.805342674255371,-5.9026713371276855,allenai/OLMo-7B-0424-hf,step1000-tokens4B
31,He ate soup using,probable,a spoon.,-16.034817695617676,-5.344939231872559,allenai/OLMo-7B-0424-hf,step1000-tokens4B
31,He ate soup using,improbable,a bucket.,-15.349596977233887,-5.116532325744629,allenai/OLMo-7B-0424-hf,step1000-tokens4B
31,He ate soup using,impossible,a sieve.,-21.600210189819336,-5.400052547454834,allenai/OLMo-7B-0424-hf,step1000-tokens4B
31,He ate soup using,inconceivable,history.,-11.863527297973633,-5.931763648986816,allenai/OLMo-7B-0424-hf,step1000-tokens4B
31,He ate soup using,inconceivable_syntactic,ever.,-12.087992668151855,-6.043996334075928,allenai/OLMo-7B-0424-hf,step1000-tokens4B
32,He entered a room through,probable,a door.,-10.471688747406006,-3.490562915802002,allenai/OLMo-7B-0424-hf,step1000-tokens4B
32,He entered a room through,improbable,a window.,-10.266343116760254,-3.422114372253418,allenai/OLMo-7B-0424-hf,step1000-tokens4B
32,He entered a room through,impossible,a wall.,-10.256097316741943,-3.418699105580648,allenai/OLMo-7B-0424-hf,step1000-tokens4B
32,He entered a room through,inconceivable,a theory.,-12.7754545211792,-4.258484840393066,allenai/OLMo-7B-0424-hf,step1000-tokens4B
32,He entered a room through,inconceivable_syntactic,should.,-12.287856101989746,-6.143928050994873,allenai/OLMo-7B-0424-hf,step1000-tokens4B
33,He filled a bucket with,probable,sand.,-11.729093551635742,-5.864546775817871,allenai/OLMo-7B-0424-hf,step1000-tokens4B
33,He filled a bucket with,improbable,acorns.,-20.740145683288574,-6.913381894429524,allenai/OLMo-7B-0424-hf,step1000-tokens4B
33,He filled a bucket with,impossible,buildings.,-11.435937881469727,-5.717968940734863,allenai/OLMo-7B-0424-hf,step1000-tokens4B
33,He filled a bucket with,inconceivable,time.,-8.26798152923584,-4.13399076461792,allenai/OLMo-7B-0424-hf,step1000-tokens4B
33,He filled a bucket with,inconceivable_syntactic,up.,-8.888572692871094,-4.444286346435547,allenai/OLMo-7B-0424-hf,step1000-tokens4B
34,He filled a purse with,probable,coins.,-11.394416809082031,-5.697208404541016,allenai/OLMo-7B-0424-hf,step1000-tokens4B
34,He filled a purse with,improbable,cream.,-13.711930274963379,-6.8559651374816895,allenai/OLMo-7B-0424-hf,step1000-tokens4B
34,He filled a purse with,impossible,sofas.,-26.866802215576172,-6.716700553894043,allenai/OLMo-7B-0424-hf,step1000-tokens4B
34,He filled a purse with,inconceivable,luck.,-11.528286933898926,-5.764143466949463,allenai/OLMo-7B-0424-hf,step1000-tokens4B
34,He filled a purse with,inconceivable_syntactic,nor.,-15.767542839050293,-7.8837714195251465,allenai/OLMo-7B-0424-hf,step1000-tokens4B
35,He grew flowers inside,probable,a pot.,-14.371513366699219,-4.790504455566406,allenai/OLMo-7B-0424-hf,step1000-tokens4B
35,He grew flowers inside,improbable,a mug.,-16.6480712890625,-5.549357096354167,allenai/OLMo-7B-0424-hf,step1000-tokens4B
35,He grew flowers inside,impossible,a marble.,-17.104413986206055,-5.701471328735352,allenai/OLMo-7B-0424-hf,step1000-tokens4B
35,He grew flowers inside,inconceivable,a sneeze.,-34.40076017379761,-6.880152034759521,allenai/OLMo-7B-0424-hf,step1000-tokens4B
35,He grew flowers inside,inconceivable_syntactic,been.,-14.699779510498047,-7.349889755249023,allenai/OLMo-7B-0424-hf,step1000-tokens4B
36,He hung a painting using,probable,screws.,-14.979756355285645,-7.489878177642822,allenai/OLMo-7B-0424-hf,step1000-tokens4B
36,He hung a painting using,improbable,string.,-12.16938591003418,-6.08469295501709,allenai/OLMo-7B-0424-hf,step1000-tokens4B
36,He hung a painting using,impossible,vapor.,-13.4027099609375,-6.70135498046875,allenai/OLMo-7B-0424-hf,step1000-tokens4B
36,He hung a painting using,inconceivable,a handshake.,-22.159029006958008,-5.539757251739502,allenai/OLMo-7B-0424-hf,step1000-tokens4B
36,He hung a painting using,inconceivable_syntactic,could.,-16.184964179992676,-8.092482089996338,allenai/OLMo-7B-0424-hf,step1000-tokens4B
37,He hid a gift inside,probable,a closet.,-15.361309051513672,-5.120436350504558,allenai/OLMo-7B-0424-hf,step1000-tokens4B
37,He hid a gift inside,improbable,a forest.,-13.339963912963867,-4.446654637654622,allenai/OLMo-7B-0424-hf,step1000-tokens4B
37,He hid a gift inside,impossible,a cloud.,-14.276973724365234,-4.758991241455078,allenai/OLMo-7B-0424-hf,step1000-tokens4B
37,He hid a gift inside,inconceivable,a gasp.,-20.538002967834473,-5.134500741958618,allenai/OLMo-7B-0424-hf,step1000-tokens4B
37,He hid a gift inside,inconceivable_syntactic,find.,-11.925802230834961,-5.9629011154174805,allenai/OLMo-7B-0424-hf,step1000-tokens4B
38,He lifted a box using,probable,a forklift.,-32.7242956161499,-6.544859123229981,allenai/OLMo-7B-0424-hf,step1000-tokens4B
38,He lifted a box using,improbable,a pulley.,-24.569868087768555,-6.142467021942139,allenai/OLMo-7B-0424-hf,step1000-tokens4B
38,He lifted a box using,impossible,foam.,-13.457545280456543,-6.7287726402282715,allenai/OLMo-7B-0424-hf,step1000-tokens4B
38,He lifted a box using,inconceivable,an emotion.,-16.87515926361084,-5.62505308787028,allenai/OLMo-7B-0424-hf,step1000-tokens4B
38,He lifted a box using,inconceivable_syntactic,very.,-11.766931533813477,-5.883465766906738,allenai/OLMo-7B-0424-hf,step1000-tokens4B
39,He lit a candle using,probable,a match.,-13.612541198730469,-4.537513732910156,allenai/OLMo-7B-0424-hf,step1000-tokens4B
39,He lit a candle using,improbable,a blowtorch.,-32.8867130279541,-6.57734260559082,allenai/OLMo-7B-0424-hf,step1000-tokens4B
39,He lit a candle using,impossible,yogurt.,-15.122483253479004,-7.561241626739502,allenai/OLMo-7B-0424-hf,step1000-tokens4B
39,He lit a candle using,inconceivable,surprises.,-16.990812301635742,-8.495406150817871,allenai/OLMo-7B-0424-hf,step1000-tokens4B
39,He lit a candle using,inconceivable_syntactic,does.,-13.833232879638672,-6.916616439819336,allenai/OLMo-7B-0424-hf,step1000-tokens4B
40,He made a sandwich using,probable,bread.,-10.679759979248047,-5.339879989624023,allenai/OLMo-7B-0424-hf,step1000-tokens4B
40,He made a sandwich using,improbable,lettuce.,-15.314342498779297,-7.657171249389648,allenai/OLMo-7B-0424-hf,step1000-tokens4B
40,He made a sandwich using,impossible,a star.,-12.020258903503418,-4.006752967834473,allenai/OLMo-7B-0424-hf,step1000-tokens4B
40,He made a sandwich using,inconceivable,a mile.,-12.479763984680176,-4.159921328226726,allenai/OLMo-7B-0424-hf,step1000-tokens4B
40,He made a sandwich using,inconceivable_syntactic,went.,-15.266997337341309,-7.633498668670654,allenai/OLMo-7B-0424-hf,step1000-tokens4B
41,He made a smoothie using,probable,a blender.,-13.336898803710938,-4.4456329345703125,allenai/OLMo-7B-0424-hf,step1000-tokens4B
41,He made a smoothie using,improbable,a whisk.,-13.192400932312012,-4.397466977437337,allenai/OLMo-7B-0424-hf,step1000-tokens4B
