item_id,eval_prefix,condition,continuation,token_idx,token,token_logprob,is_continuation_token,model
0,He baked a cake inside,inconceivable,a sigh.,4,Ġcake,-1.1750221252441406,False,gpt2-xl
0,He baked a cake inside,inconceivable,a sigh.,5,Ġinside,-7.798525810241699,False,gpt2-xl
0,He baked a cake inside,inconceivable,a sigh.,6,Ġa,-0.7056083679199219,True,gpt2-xl
0,He baked a cake inside,inconceivable,a sigh.,7,Ġsigh,-13.740151405334473,True,gpt2-xl
0,He baked a cake inside,inconceivable,a sigh.,8,.,-1.189474105834961,True,gpt2-xl
0,He baked a cake inside,inconceivable_syntactic,grasp.,0,<|endoftext|>,0.0,False,gpt2-xl
0,He baked a cake inside,inconceivable_syntactic,grasp.,1,He,-6.220003128051758,False,gpt2-xl
0,He baked a cake inside,inconceivable_syntactic,grasp.,2,Ġbaked,-12.143403053283691,False,gpt2-xl
0,He baked a cake inside,inconceivable_syntactic,grasp.,3,Ġa,-1.7034263610839844,False,gpt2-xl
0,He baked a cake inside,inconceivable_syntactic,grasp.,4,Ġcake,-1.1750221252441406,False,gpt2-xl
0,He baked a cake inside,inconceivable_syntactic,grasp.,5,Ġinside,-7.798524856567383,False,gpt2-xl
0,He baked a cake inside,inconceivable_syntactic,grasp.,6,Ġgrasp,-16.82056999206543,True,gpt2-xl
0,He baked a cake inside,inconceivable_syntactic,grasp.,7,.,-3.5781707763671875,True,gpt2-xl
1,He boiled water using,probable,a kettle.,0,<|endoftext|>,0.0,False,gpt2-xl
1,He boiled water using,probable,a kettle.,1,He,-6.220003128051758,False,gpt2-xl
1,He boiled water using,probable,a kettle.,2,Ġboiled,-11.123218536376953,False,gpt2-xl
1,He boiled water using,probable,a kettle.,3,Ġwater,-2.7030529975891113,False,gpt2-xl
1,He boiled water using,probable,a kettle.,4,Ġusing,-5.495682716369629,False,gpt2-xl
1,He boiled water using,probable,a kettle.,5,Ġa,-0.9960794448852539,True,gpt2-xl
1,He boiled water using,probable,a kettle.,6,Ġkettle,-3.9888501167297363,True,gpt2-xl
1,He boiled water using,probable,a kettle.,7,.,-2.4814577102661133,True,gpt2-xl
1,He boiled water using,improbable,a microwave.,0,<|endoftext|>,0.0,False,gpt2-xl
1,He boiled water using,improbable,a microwave.,1,He,-6.220003128051758,False,gpt2-xl
1,He boiled water using,improbable,a microwave.,2,Ġboiled,-11.123218536376953,False,gpt2-xl
1,He boiled water using,improbable,a microwave.,3,Ġwater,-2.7030529975891113,False,gpt2-xl
1,He boiled water using,improbable,a microwave.,4,Ġusing,-5.495682716369629,False,gpt2-xl
1,He boiled water using,improbable,a microwave.,5,Ġa,-0.9960794448852539,True,gpt2-xl
1,He boiled water using,improbable,a microwave.,6,Ġmicrowave,-5.464400291442871,True,gpt2-xl
1,He boiled water using,improbable,a microwave.,7,.,-1.674433708190918,True,gpt2-xl
1,He boiled water using,impossible,a refrigerator.,0,<|endoftext|>,0.0,False,gpt2-xl
1,He boiled water using,impossible,a refrigerator.,1,He,-6.220003128051758,False,gpt2-xl
1,He boiled water using,impossible,a refrigerator.,2,Ġboiled,-11.123218536376953,False,gpt2-xl
1,He boiled water using,impossible,a refrigerator.,3,Ġwater,-2.7030529975891113,False,gpt2-xl
1,He boiled water using,impossible,a refrigerator.,4,Ġusing,-5.495682716369629,False,gpt2-xl
1,He boiled water using,impossible,a refrigerator.,5,Ġa,-0.9960794448852539,True,gpt2-xl
1,He boiled water using,impossible,a refrigerator.,6,Ġrefrigerator,-9.853239059448242,True,gpt2-xl
1,He boiled water using,impossible,a refrigerator.,7,.,-2.024416923522949,True,gpt2-xl
1,He boiled water using,inconceivable,justice.,0,<|endoftext|>,0.0,False,gpt2-xl
1,He boiled water using,inconceivable,justice.,1,He,-6.220003128051758,False,gpt2-xl
1,He boiled water using,inconceivable,justice.,2,Ġboiled,-11.123218536376953,False,gpt2-xl
1,He boiled water using,inconceivable,justice.,3,Ġwater,-2.7030529975891113,False,gpt2-xl
1,He boiled water using,inconceivable,justice.,4,Ġusing,-5.495682716369629,False,gpt2-xl
1,He boiled water using,inconceivable,justice.,5,Ġjustice,-13.819884300231934,True,gpt2-xl
1,He boiled water using,inconceivable,justice.,6,.,-2.252248764038086,True,gpt2-xl
1,He boiled water using,inconceivable_syntactic,began.,0,<|endoftext|>,0.0,False,gpt2-xl
1,He boiled water using,inconceivable_syntactic,began.,1,He,-6.220003128051758,False,gpt2-xl
1,He boiled water using,inconceivable_syntactic,began.,2,Ġboiled,-11.123218536376953,False,gpt2-xl
1,He boiled water using,inconceivable_syntactic,began.,3,Ġwater,-2.7030529975891113,False,gpt2-xl
1,He boiled water using,inconceivable_syntactic,began.,4,Ġusing,-5.495682716369629,False,gpt2-xl
1,He boiled water using,inconceivable_syntactic,began.,5,Ġbegan,-14.405216217041016,True,gpt2-xl
1,He boiled water using,inconceivable_syntactic,began.,6,.,-5.929303169250488,True,gpt2-xl
2,He broke a coconut using,probable,a rock.,0,<|endoftext|>,0.0,False,gpt2-xl
2,He broke a coconut using,probable,a rock.,1,He,-6.220003128051758,False,gpt2-xl
2,He broke a coconut using,probable,a rock.,2,Ġbroke,-7.331585884094238,False,gpt2-xl
2,He broke a coconut using,probable,a rock.,3,Ġa,-2.862738609313965,False,gpt2-xl
2,He broke a coconut using,probable,a rock.,4,Ġcoconut,-7.361391067504883,False,gpt2-xl
2,He broke a coconut using,probable,a rock.,5,Ġusing,-6.381258964538574,False,gpt2-xl
2,He broke a coconut using,probable,a rock.,6,Ġa,-0.8966903686523438,True,gpt2-xl
2,He broke a coconut using,probable,a rock.,7,Ġrock,-3.875931739807129,True,gpt2-xl
2,He broke a coconut using,probable,a rock.,8,.,-1.8327102661132812,True,gpt2-xl
2,He broke a coconut using,improbable,a table.,0,<|endoftext|>,0.0,False,gpt2-xl
2,He broke a coconut using,improbable,a table.,1,He,-6.220003128051758,False,gpt2-xl
2,He broke a coconut using,improbable,a table.,2,Ġbroke,-7.331585884094238,False,gpt2-xl
2,He broke a coconut using,improbable,a table.,3,Ġa,-2.862738609313965,False,gpt2-xl
2,He broke a coconut using,improbable,a table.,4,Ġcoconut,-7.361391067504883,False,gpt2-xl
2,He broke a coconut using,improbable,a table.,5,Ġusing,-6.381258964538574,False,gpt2-xl
2,He broke a coconut using,improbable,a table.,6,Ġa,-0.8966903686523438,True,gpt2-xl
2,He broke a coconut using,improbable,a table.,7,Ġtable,-7.119856834411621,True,gpt2-xl
2,He broke a coconut using,improbable,a table.,8,.,-4.7163286209106445,True,gpt2-xl
2,He broke a coconut using,impossible,a pillow.,0,<|endoftext|>,0.0,False,gpt2-xl
2,He broke a coconut using,impossible,a pillow.,1,He,-6.220003128051758,False,gpt2-xl
2,He broke a coconut using,impossible,a pillow.,2,Ġbroke,-7.331585884094238,False,gpt2-xl
2,He broke a coconut using,impossible,a pillow.,3,Ġa,-2.862738609313965,False,gpt2-xl
2,He broke a coconut using,impossible,a pillow.,4,Ġcoconut,-7.361391067504883,False,gpt2-xl
2,He broke a coconut using,impossible,a pillow.,5,Ġusing,-6.381258964538574,False,gpt2-xl
2,He broke a coconut using,impossible,a pillow.,6,Ġa,-0.8966903686523438,True,gpt2-xl
2,He broke a coconut using,impossible,a pillow.,7,Ġpillow,-8.47128677368164,True,gpt2-xl
2,He broke a coconut using,impossible,a pillow.,8,.,-2.08040714263916,True,gpt2-xl
2,He broke a coconut using,inconceivable,a texture.,0,<|endoftext|>,0.0,False,gpt2-xl
2,He broke a coconut using,inconceivable,a texture.,1,He,-6.220003128051758,False,gpt2-xl
2,He broke a coconut using,inconceivable,a texture.,2,Ġbroke,-7.331585884094238,False,gpt2-xl
2,He broke a coconut using,inconceivable,a texture.,3,Ġa,-2.862738609313965,False,gpt2-xl
2,He broke a coconut using,inconceivable,a texture.,4,Ġcoconut,-7.361391067504883,False,gpt2-xl
2,He broke a coconut using,inconceivable,a texture.,5,Ġusing,-6.381258964538574,False,gpt2-xl
2,He broke a coconut using,inconceivable,a texture.,6,Ġa,-0.8966903686523438,True,gpt2-xl
2,He broke a coconut using,inconceivable,a texture.,7,Ġtexture,-13.468372344970703,True,gpt2-xl
2,He broke a coconut using,inconceivable,a texture.,8,.,-5.638300895690918,True,gpt2-xl
2,He broke a coconut using,inconceivable_syntactic,of.,0,<|endoftext|>,0.0,False,gpt2-xl
2,He broke a coconut using,inconceivable_syntactic,of.,1,He,-6.220003128051758,False,gpt2-xl
2,He broke a coconut using,inconceivable_syntactic,of.,2,Ġbroke,-7.331585884094238,False,gpt2-xl
2,He broke a coconut using,inconceivable_syntactic,of.,3,Ġa,-2.862738609313965,False,gpt2-xl
2,He broke a coconut using,inconceivable_syntactic,of.,4,Ġcoconut,-7.361391067504883,False,gpt2-xl
2,He broke a coconut using,inconceivable_syntactic,of.,5,Ġusing,-6.381258964538574,False,gpt2-xl
2,He broke a coconut using,inconceivable_syntactic,of.,6,Ġof,-10.796348571777344,True,gpt2-xl
2,He broke a coconut using,inconceivable_syntactic,of.,7,.,-8.780411720275879,True,gpt2-xl
3,He built a house out of,probable,brick.,0,<|endoftext|>,0.0,False,gpt2-xl
3,He built a house out of,probable,brick.,1,He,-6.220003128051758,False,gpt2-xl
3,He built a house out of,probable,brick.,2,Ġbuilt,-8.021464347839355,False,gpt2-xl
3,He built a house out of,probable,brick.,3,Ġa,-1.188058853149414,False,gpt2-xl
3,He built a house out of,probable,brick.,4,Ġhouse,-3.7558155059814453,False,gpt2-xl
3,He built a house out of,probable,brick.,5,Ġout,-3.4817705154418945,False,gpt2-xl
3,He built a house out of,probable,brick.,6,Ġof,-0.06988143920898438,False,gpt2-xl
3,He built a house out of,probable,brick.,7,Ġbrick,-6.4772233963012695,True,gpt2-xl
3,He built a house out of,probable,brick.,8,.,-2.2886600494384766,True,gpt2-xl
3,He built a house out of,improbable,grass.,0,<|endoftext|>,0.0,False,gpt2-xl
3,He built a house out of,improbable,grass.,1,He,-6.220003128051758,False,gpt2-xl
3,He built a house out of,improbable,grass.,2,Ġbuilt,-8.021464347839355,False,gpt2-xl
3,He built a house out of,improbable,grass.,3,Ġa,-1.188058853149414,False,gpt2-xl
3,He built a house out of,improbable,grass.,4,Ġhouse,-3.7558155059814453,False,gpt2-xl
3,He built a house out of,improbable,grass.,5,Ġout,-3.4817705154418945,False,gpt2-xl
3,He built a house out of,improbable,grass.,6,Ġof,-0.06988143920898438,False,gpt2-xl
3,He built a house out of,improbable,grass.,7,Ġgrass,-6.89340877532959,True,gpt2-xl
3,He built a house out of,improbable,grass.,8,.,-1.8262414932250977,True,gpt2-xl
3,He built a house out of,impossible,gas.,0,<|endoftext|>,0.0,False,gpt2-xl
3,He built a house out of,impossible,gas.,1,He,-6.220003128051758,False,gpt2-xl
3,He built a house out of,impossible,gas.,2,Ġbuilt,-8.021464347839355,False,gpt2-xl
3,He built a house out of,impossible,gas.,3,Ġa,-1.188058853149414,False,gpt2-xl
3,He built a house out of,impossible,gas.,4,Ġhouse,-3.7558155059814453,False,gpt2-xl
3,He built a house out of,impossible,gas.,5,Ġout,-3.4817705154418945,False,gpt2-xl
3,He built a house out of,impossible,gas.,6,Ġof,-0.06988143920898438,False,gpt2-xl
3,He built a house out of,impossible,gas.,7,Ġgas,-8.897249221801758,True,gpt2-xl
3,He built a house out of,impossible,gas.,8,.,-4.047733306884766,True,gpt2-xl
3,He built a house out of,inconceivable,language.,0,<|endoftext|>,0.0,False,gpt2-xl
3,He built a house out of,inconceivable,language.,1,He,-6.220003128051758,False,gpt2-xl
3,He built a house out of,inconceivable,language.,2,Ġbuilt,-8.021464347839355,False,gpt2-xl
3,He built a house out of,inconceivable,language.,3,Ġa,-1.188058853149414,False,gpt2-xl
3,He built a house out of,inconceivable,language.,4,Ġhouse,-3.7558155059814453,False,gpt2-xl
3,He built a house out of,inconceivable,language.,5,Ġout,-3.4817705154418945,False,gpt2-xl
3,He built a house out of,inconceivable,language.,6,Ġof,-0.06988143920898438,False,gpt2-xl
3,He built a house out of,inconceivable,language.,7,Ġlanguage,-11.345149040222168,True,gpt2-xl
3,He built a house out of,inconceivable,language.,8,.,-1.329050064086914,True,gpt2-xl
3,He built a house out of,inconceivable_syntactic,at.,0,<|endoftext|>,0.0,False,gpt2-xl
3,He built a house out of,inconceivable_syntactic,at.,1,He,-6.220003128051758,False,gpt2-xl
3,He built a house out of,inconceivable_syntactic,at.,2,Ġbuilt,-8.021464347839355,False,gpt2-xl
3,He built a house out of,inconceivable_syntactic,at.,3,Ġa,-1.188058853149414,False,gpt2-xl
3,He built a house out of,inconceivable_syntactic,at.,4,Ġhouse,-3.7558155059814453,False,gpt2-xl
3,He built a house out of,inconceivable_syntactic,at.,5,Ġout,-3.4817705154418945,False,gpt2-xl
3,He built a house out of,inconceivable_syntactic,at.,6,Ġof,-0.06988143920898438,False,gpt2-xl
3,He built a house out of,inconceivable_syntactic,at.,7,Ġat,-9.748588562011719,True,gpt2-xl
3,He built a house out of,inconceivable_syntactic,at.,8,.,-10.108108520507812,True,gpt2-xl
4,He built a bridge out of,probable,steel.,0,<|endoftext|>,0.0,False,gpt2-xl
4,He built a bridge out of,probable,steel.,1,He,-6.220003128051758,False,gpt2-xl
4,He built a bridge out of,probable,steel.,2,Ġbuilt,-8.021464347839355,False,gpt2-xl
4,He built a bridge out of,probable,steel.,3,Ġa,-1.188058853149414,False,gpt2-xl
4,He built a bridge out of,probable,steel.,4,Ġbridge,-5.457019805908203,False,gpt2-xl
4,He built a bridge out of,probable,steel.,5,Ġout,-4.140049934387207,False,gpt2-xl
4,He built a bridge out of,probable,steel.,6,Ġof,-0.07285213470458984,False,gpt2-xl
4,He built a bridge out of,probable,steel.,7,Ġsteel,-5.2099151611328125,True,gpt2-xl
4,He built a bridge out of,probable,steel.,8,.,-2.1345462799072266,True,gpt2-xl
4,He built a bridge out of,improbable,plastic.,0,<|endoftext|>,0.0,False,gpt2-xl
4,He built a bridge out of,improbable,plastic.,1,He,-6.220003128051758,False,gpt2-xl
4,He built a bridge out of,improbable,plastic.,2,Ġbuilt,-8.021464347839355,False,gpt2-xl
4,He built a bridge out of,improbable,plastic.,3,Ġa,-1.188058853149414,False,gpt2-xl
4,He built a bridge out of,improbable,plastic.,4,Ġbridge,-5.457019805908203,False,gpt2-xl
4,He built a bridge out of,improbable,plastic.,5,Ġout,-4.140049934387207,False,gpt2-xl
4,He built a bridge out of,improbable,plastic.,6,Ġof,-0.07285213470458984,False,gpt2-xl
4,He built a bridge out of,improbable,plastic.,7,Ġplastic,-5.3327555656433105,True,gpt2-xl
4,He built a bridge out of,improbable,plastic.,8,.,-2.9169788360595703,True,gpt2-xl
4,He built a bridge out of,impossible,soup.,0,<|endoftext|>,0.0,False,gpt2-xl
4,He built a bridge out of,impossible,soup.,1,He,-6.220003128051758,False,gpt2-xl
4,He built a bridge out of,impossible,soup.,2,Ġbuilt,-8.021464347839355,False,gpt2-xl
4,He built a bridge out of,impossible,soup.,3,Ġa,-1.188058853149414,False,gpt2-xl
4,He built a bridge out of,impossible,soup.,4,Ġbridge,-5.457019805908203,False,gpt2-xl
4,He built a bridge out of,impossible,soup.,5,Ġout,-4.140049934387207,False,gpt2-xl
4,He built a bridge out of,impossible,soup.,6,Ġof,-0.07285213470458984,False,gpt2-xl
4,He built a bridge out of,impossible,soup.,7,Ġsoup,-8.966105461120605,True,gpt2-xl
4,He built a bridge out of,impossible,soup.,8,.,-1.8669681549072266,True,gpt2-xl
4,He built a bridge out of,inconceivable,dance.,0,<|endoftext|>,0.0,False,gpt2-xl
4,He built a bridge out of,inconceivable,dance.,1,He,-6.220003128051758,False,gpt2-xl
4,He built a bridge out of,inconceivable,dance.,2,Ġbuilt,-8.021464347839355,False,gpt2-xl
4,He built a bridge out of,inconceivable,dance.,3,Ġa,-1.188058853149414,False,gpt2-xl
4,He built a bridge out of,inconceivable,dance.,4,Ġbridge,-5.457019805908203,False,gpt2-xl
4,He built a bridge out of,inconceivable,dance.,5,Ġout,-4.140049934387207,False,gpt2-xl
4,He built a bridge out of,inconceivable,dance.,6,Ġof,-0.07285213470458984,False,gpt2-xl
4,He built a bridge out of,inconceivable,dance.,7,Ġdance,-11.132076263427734,True,gpt2-xl
4,He built a bridge out of,inconceivable,dance.,8,.,-2.7942285537719727,True,gpt2-xl
4,He built a bridge out of,inconceivable_syntactic,fell.,0,<|endoftext|>,0.0,False,gpt2-xl
4,He built a bridge out of,inconceivable_syntactic,fell.,1,He,-6.220003128051758,False,gpt2-xl
4,He built a bridge out of,inconceivable_syntactic,fell.,2,Ġbuilt,-8.021464347839355,False,gpt2-xl
4,He built a bridge out of,inconceivable_syntactic,fell.,3,Ġa,-1.188058853149414,False,gpt2-xl
4,He built a bridge out of,inconceivable_syntactic,fell.,4,Ġbridge,-5.457019805908203,False,gpt2-xl
4,He built a bridge out of,inconceivable_syntactic,fell.,5,Ġout,-4.140049934387207,False,gpt2-xl
4,He built a bridge out of,inconceivable_syntactic,fell.,6,Ġof,-0.07285213470458984,False,gpt2-xl
4,He built a bridge out of,inconceivable_syntactic,fell.,7,Ġfell,-10.596617698669434,True,gpt2-xl
4,He built a bridge out of,inconceivable_syntactic,fell.,8,.,-11.752147674560547,True,gpt2-xl
5,He called a friend using,probable,a phone.,0,<|endoftext|>,0.0,False,gpt2-xl
5,He called a friend using,probable,a phone.,1,He,-6.220003128051758,False,gpt2-xl
5,He called a friend using,probable,a phone.,2,Ġcalled,-5.687325954437256,False,gpt2-xl
5,He called a friend using,probable,a phone.,3,Ġa,-3.9420342445373535,False,gpt2-xl
5,He called a friend using,probable,a phone.,4,Ġfriend,-4.195222854614258,False,gpt2-xl
5,He called a friend using,probable,a phone.,5,Ġusing,-8.194441795349121,False,gpt2-xl
5,He called a friend using,probable,a phone.,6,Ġa,-1.772028923034668,True,gpt2-xl
5,He called a friend using,probable,a phone.,7,Ġphone,-3.282012939453125,True,gpt2-xl
5,He called a friend using,probable,a phone.,8,.,-4.826291561126709,True,gpt2-xl
5,He called a friend using,improbable,a laptop.,0,<|endoftext|>,0.0,False,gpt2-xl
5,He called a friend using,improbable,a laptop.,1,He,-6.220003128051758,False,gpt2-xl
5,He called a friend using,improbable,a laptop.,2,Ġcalled,-5.687325954437256,False,gpt2-xl
5,He called a friend using,improbable,a laptop.,3,Ġa,-3.9420342445373535,False,gpt2-xl
5,He called a friend using,improbable,a laptop.,4,Ġfriend,-4.195222854614258,False,gpt2-xl
5,He called a friend using,improbable,a laptop.,5,Ġusing,-8.194441795349121,False,gpt2-xl
5,He called a friend using,improbable,a laptop.,6,Ġa,-1.772028923034668,True,gpt2-xl
5,He called a friend using,improbable,a laptop.,7,Ġlaptop,-6.486627101898193,True,gpt2-xl
5,He called a friend using,improbable,a laptop.,8,.,-2.7181663513183594,True,gpt2-xl
5,He called a friend using,impossible,a sandwich.,0,<|endoftext|>,0.0,False,gpt2-xl
5,He called a friend using,impossible,a sandwich.,1,He,-6.220003128051758,False,gpt2-xl
5,He called a friend using,impossible,a sandwich.,2,Ġcalled,-5.687325954437256,False,gpt2-xl
5,He called a friend using,impossible,a sandwich.,3,Ġa,-3.9420342445373535,False,gpt2-xl
5,He called a friend using,impossible,a sandwich.,4,Ġfriend,-4.195222854614258,False,gpt2-xl
5,He called a friend using,impossible,a sandwich.,5,Ġusing,-8.194441795349121,False,gpt2-xl
5,He called a friend using,impossible,a sandwich.,6,Ġa,-1.772028923034668,True,gpt2-xl
5,He called a friend using,impossible,a sandwich.,7,Ġsandwich,-10.603315353393555,True,gpt2-xl
5,He called a friend using,impossible,a sandwich.,8,.,-3.476991653442383,True,gpt2-xl
5,He called a friend using,inconceivable,mass.,0,<|endoftext|>,0.0,False,gpt2-xl
5,He called a friend using,inconceivable,mass.,1,He,-6.220003128051758,False,gpt2-xl
5,He called a friend using,inconceivable,mass.,2,Ġcalled,-5.687325954437256,False,gpt2-xl
5,He called a friend using,inconceivable,mass.,3,Ġa,-3.9420347213745117,False,gpt2-xl
5,He called a friend using,inconceivable,mass.,4,Ġfriend,-4.195222854614258,False,gpt2-xl
5,He called a friend using,inconceivable,mass.,5,Ġusing,-8.194442749023438,False,gpt2-xl
5,He called a friend using,inconceivable,mass.,6,Ġmass,-11.529939651489258,True,gpt2-xl
5,He called a friend using,inconceivable,mass.,7,.,-5.370477676391602,True,gpt2-xl
5,He called a friend using,inconceivable_syntactic,with.,0,<|endoftext|>,0.0,False,gpt2-xl
5,He called a friend using,inconceivable_syntactic,with.,1,He,-6.220003128051758,False,gpt2-xl
5,He called a friend using,inconceivable_syntactic,with.,2,Ġcalled,-5.687325954437256,False,gpt2-xl
5,He called a friend using,inconceivable_syntactic,with.,3,Ġa,-3.9420347213745117,False,gpt2-xl
5,He called a friend using,inconceivable_syntactic,with.,4,Ġfriend,-4.195222854614258,False,gpt2-xl
5,He called a friend using,inconceivable_syntactic,with.,5,Ġusing,-8.194442749023438,False,gpt2-xl
5,He called a friend using,inconceivable_syntactic,with.,6,Ġwith,-10.72543716430664,True,gpt2-xl
5,He called a friend using,inconceivable_syntactic,with.,7,.,-7.254576206207275,True,gpt2-xl
6,He carried groceries inside,probable,a tote bag.,0,<|endoftext|>,0.0,False,gpt2-xl
6,He carried groceries inside,probable,a tote bag.,1,He,-6.220003128051758,False,gpt2-xl
6,He carried groceries inside,probable,a tote bag.,2,Ġcarried,-8.672245025634766,False,gpt2-xl
6,He carried groceries inside,probable,a tote bag.,3,Ġgroceries,-9.636613845825195,False,gpt2-xl
6,He carried groceries inside,probable,a tote bag.,4,Ġinside,-5.516256332397461,False,gpt2-xl
6,He carried groceries inside,probable,a tote bag.,5,Ġa,-2.0922489166259766,True,gpt2-xl
6,He carried groceries inside,probable,a tote bag.,6,Ġto,-7.634223937988281,True,gpt2-xl
6,He carried groceries inside,probable,a tote bag.,7,te,-0.018140792846679688,True,gpt2-xl
6,He carried groceries inside,probable,a tote bag.,8,Ġbag,-0.33998584747314453,True,gpt2-xl
6,He carried groceries inside,probable,a tote bag.,9,.,-1.7580070495605469,True,gpt2-xl
6,He carried groceries inside,improbable,a backpack.,0,<|endoftext|>,0.0,False,gpt2-xl
6,He carried groceries inside,improbable,a backpack.,1,He,-6.220003128051758,False,gpt2-xl
6,He carried groceries inside,improbable,a backpack.,2,Ġcarried,-8.672245025634766,False,gpt2-xl
6,He carried groceries inside,improbable,a backpack.,3,Ġgroceries,-9.636613845825195,False,gpt2-xl
6,He carried groceries inside,improbable,a backpack.,4,Ġinside,-5.516256332397461,False,gpt2-xl
6,He carried groceries inside,improbable,a backpack.,5,Ġa,-2.0922489166259766,True,gpt2-xl
6,He carried groceries inside,improbable,a backpack.,6,Ġbackpack,-3.104668617248535,True,gpt2-xl
6,He carried groceries inside,improbable,a backpack.,7,.,-2.0512428283691406,True,gpt2-xl
6,He carried groceries inside,impossible,a tornado.,0,<|endoftext|>,0.0,False,gpt2-xl
6,He carried groceries inside,impossible,a tornado.,1,He,-6.220003128051758,False,gpt2-xl
6,He carried groceries inside,impossible,a tornado.,2,Ġcarried,-8.672245025634766,False,gpt2-xl
6,He carried groceries inside,impossible,a tornado.,3,Ġgroceries,-9.636613845825195,False,gpt2-xl
6,He carried groceries inside,impossible,a tornado.,4,Ġinside,-5.516256332397461,False,gpt2-xl
6,He carried groceries inside,impossible,a tornado.,5,Ġa,-2.0922489166259766,True,gpt2-xl
6,He carried groceries inside,impossible,a tornado.,6,Ġtornado,-12.125287055969238,True,gpt2-xl
6,He carried groceries inside,impossible,a tornado.,7,.,-2.7022504806518555,True,gpt2-xl
6,He carried groceries inside,inconceivable,a law.,0,<|endoftext|>,0.0,False,gpt2-xl
6,He carried groceries inside,inconceivable,a law.,1,He,-6.220003128051758,False,gpt2-xl
6,He carried groceries inside,inconceivable,a law.,2,Ġcarried,-8.672245025634766,False,gpt2-xl
6,He carried groceries inside,inconceivable,a law.,3,Ġgroceries,-9.636613845825195,False,gpt2-xl
6,He carried groceries inside,inconceivable,a law.,4,Ġinside,-5.516256332397461,False,gpt2-xl
6,He carried groceries inside,inconceivable,a law.,5,Ġa,-2.0922489166259766,True,gpt2-xl
6,He carried groceries inside,inconceivable,a law.,6,Ġlaw,-11.684771537780762,True,gpt2-xl
6,He carried groceries inside,inconceivable,a law.,7,.,-7.506316184997559,True,gpt2-xl
6,He carried groceries inside,inconceivable_syntactic,give.,0,<|endoftext|>,0.0,False,gpt2-xl
6,He carried groceries inside,inconceivable_syntactic,give.,1,He,-6.220003128051758,False,gpt2-xl
