item_id,eval_prefix,condition,continuation,token_idx,token,token_logprob,is_continuation_token,model
0,He baked a cake inside,inconceivable_syntactic,grasp.,4,Ġinside,-8.455327987670898,False,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,inconceivable_syntactic,grasp.,5,Ġgrasp,-18.503114700317383,True,allenai/OLMo-7B-0424-hf
0,He baked a cake inside,inconceivable_syntactic,grasp.,6,.,-2.691636085510254,True,allenai/OLMo-7B-0424-hf
1,He boiled water using,probable,a kettle.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,probable,a kettle.,1,Ġboiled,-12.426891326904297,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,probable,a kettle.,2,Ġwater,-3.294316291809082,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,probable,a kettle.,3,Ġusing,-7.395066261291504,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,probable,a kettle.,4,Ġa,-1.1799287796020508,True,allenai/OLMo-7B-0424-hf
1,He boiled water using,probable,a kettle.,5,Ġk,-3.221271514892578,True,allenai/OLMo-7B-0424-hf
1,He boiled water using,probable,a kettle.,6,ettle,-0.023151397705078125,True,allenai/OLMo-7B-0424-hf
1,He boiled water using,probable,a kettle.,7,.,-1.8924102783203125,True,allenai/OLMo-7B-0424-hf
1,He boiled water using,improbable,a microwave.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,improbable,a microwave.,1,Ġboiled,-12.42689323425293,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,improbable,a microwave.,2,Ġwater,-3.2943220138549805,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,improbable,a microwave.,3,Ġusing,-7.395068168640137,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,improbable,a microwave.,4,Ġa,-1.1799306869506836,True,allenai/OLMo-7B-0424-hf
1,He boiled water using,improbable,a microwave.,5,Ġmicrowave,-5.884564399719238,True,allenai/OLMo-7B-0424-hf
1,He boiled water using,improbable,a microwave.,6,.,-2.366912841796875,True,allenai/OLMo-7B-0424-hf
1,He boiled water using,impossible,a refrigerator.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,impossible,a refrigerator.,1,Ġboiled,-12.42689323425293,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,impossible,a refrigerator.,2,Ġwater,-3.2943220138549805,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,impossible,a refrigerator.,3,Ġusing,-7.395068168640137,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,impossible,a refrigerator.,4,Ġa,-1.1799306869506836,True,allenai/OLMo-7B-0424-hf
1,He boiled water using,impossible,a refrigerator.,5,Ġrefrigerator,-11.280960083007812,True,allenai/OLMo-7B-0424-hf
1,He boiled water using,impossible,a refrigerator.,6,.,-2.1172990798950195,True,allenai/OLMo-7B-0424-hf
1,He boiled water using,inconceivable,justice.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,inconceivable,justice.,1,Ġboiled,-12.42689323425293,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,inconceivable,justice.,2,Ġwater,-3.294322967529297,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,inconceivable,justice.,3,Ġusing,-7.3950700759887695,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,inconceivable,justice.,4,Ġjustice,-14.785820960998535,True,allenai/OLMo-7B-0424-hf
1,He boiled water using,inconceivable,justice.,5,.,-3.2191734313964844,True,allenai/OLMo-7B-0424-hf
1,He boiled water using,inconceivable_syntactic,began.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,inconceivable_syntactic,began.,1,Ġboiled,-12.42689323425293,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,inconceivable_syntactic,began.,2,Ġwater,-3.294322967529297,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,inconceivable_syntactic,began.,3,Ġusing,-7.3950700759887695,False,allenai/OLMo-7B-0424-hf
1,He boiled water using,inconceivable_syntactic,began.,4,Ġbegan,-14.380400657653809,True,allenai/OLMo-7B-0424-hf
1,He boiled water using,inconceivable_syntactic,began.,5,.,-3.626723289489746,True,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,probable,a rock.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,probable,a rock.,1,Ġbroke,-8.151549339294434,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,probable,a rock.,2,Ġa,-3.147289276123047,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,probable,a rock.,3,Ġcoconut,-9.998453140258789,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,probable,a rock.,4,Ġusing,-7.625108242034912,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,probable,a rock.,5,Ġa,-1.041534423828125,True,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,probable,a rock.,6,Ġrock,-6.963866233825684,True,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,probable,a rock.,7,.,-2.3682050704956055,True,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,improbable,a table.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,improbable,a table.,1,Ġbroke,-8.151549339294434,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,improbable,a table.,2,Ġa,-3.147289276123047,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,improbable,a table.,3,Ġcoconut,-9.998453140258789,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,improbable,a table.,4,Ġusing,-7.625108242034912,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,improbable,a table.,5,Ġa,-1.041534423828125,True,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,improbable,a table.,6,Ġtable,-6.208230972290039,True,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,improbable,a table.,7,.,-4.563577651977539,True,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,impossible,a pillow.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,impossible,a pillow.,1,Ġbroke,-8.151549339294434,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,impossible,a pillow.,2,Ġa,-3.147289276123047,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,impossible,a pillow.,3,Ġcoconut,-9.998453140258789,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,impossible,a pillow.,4,Ġusing,-7.625108242034912,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,impossible,a pillow.,5,Ġa,-1.041534423828125,True,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,impossible,a pillow.,6,Ġpillow,-9.19915771484375,True,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,impossible,a pillow.,7,.,-2.1709184646606445,True,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,inconceivable,a texture.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,inconceivable,a texture.,1,Ġbroke,-8.151549339294434,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,inconceivable,a texture.,2,Ġa,-3.147289276123047,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,inconceivable,a texture.,3,Ġcoconut,-9.998453140258789,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,inconceivable,a texture.,4,Ġusing,-7.625108242034912,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,inconceivable,a texture.,5,Ġa,-1.041534423828125,True,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,inconceivable,a texture.,6,Ġtexture,-12.39702033996582,True,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,inconceivable,a texture.,7,.,-5.168285369873047,True,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,inconceivable_syntactic,of.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,inconceivable_syntactic,of.,1,Ġbroke,-8.151551246643066,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,inconceivable_syntactic,of.,2,Ġa,-3.1472997665405273,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,inconceivable_syntactic,of.,3,Ġcoconut,-9.998458862304688,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,inconceivable_syntactic,of.,4,Ġusing,-7.6250996589660645,False,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,inconceivable_syntactic,of.,5,Ġof,-8.905069351196289,True,allenai/OLMo-7B-0424-hf
2,He broke a coconut using,inconceivable_syntactic,of.,6,.,-6.814780235290527,True,allenai/OLMo-7B-0424-hf
3,He built a house out of,probable,brick.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,probable,brick.,1,Ġbuilt,-8.442317962646484,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,probable,brick.,2,Ġa,-1.2801094055175781,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,probable,brick.,3,Ġhouse,-3.644167900085449,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,probable,brick.,4,Ġout,-3.3930587768554688,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,probable,brick.,5,Ġof,-0.05412101745605469,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,probable,brick.,6,Ġbrick,-5.382707595825195,True,allenai/OLMo-7B-0424-hf
3,He built a house out of,probable,brick.,7,.,-2.2198352813720703,True,allenai/OLMo-7B-0424-hf
3,He built a house out of,improbable,grass.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,improbable,grass.,1,Ġbuilt,-8.442317962646484,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,improbable,grass.,2,Ġa,-1.2801094055175781,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,improbable,grass.,3,Ġhouse,-3.644167900085449,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,improbable,grass.,4,Ġout,-3.3930587768554688,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,improbable,grass.,5,Ġof,-0.05412101745605469,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,improbable,grass.,6,Ġgrass,-8.296622276306152,True,allenai/OLMo-7B-0424-hf
3,He built a house out of,improbable,grass.,7,.,-2.8099985122680664,True,allenai/OLMo-7B-0424-hf
3,He built a house out of,impossible,gas.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,impossible,gas.,1,Ġbuilt,-8.442317962646484,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,impossible,gas.,2,Ġa,-1.2801094055175781,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,impossible,gas.,3,Ġhouse,-3.644167900085449,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,impossible,gas.,4,Ġout,-3.3930587768554688,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,impossible,gas.,5,Ġof,-0.05412101745605469,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,impossible,gas.,6,Ġgas,-9.30310344696045,True,allenai/OLMo-7B-0424-hf
3,He built a house out of,impossible,gas.,7,.,-4.596035957336426,True,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable,language.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable,language.,1,Ġbuilt,-8.442317962646484,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable,language.,2,Ġa,-1.2801094055175781,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable,language.,3,Ġhouse,-3.644167900085449,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable,language.,4,Ġout,-3.3930587768554688,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable,language.,5,Ġof,-0.05412101745605469,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable,language.,6,Ġlanguage,-12.038488388061523,True,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable,language.,7,.,-1.8782224655151367,True,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable_syntactic,at.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable_syntactic,at.,1,Ġbuilt,-8.442317962646484,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable_syntactic,at.,2,Ġa,-1.2801094055175781,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable_syntactic,at.,3,Ġhouse,-3.644167900085449,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable_syntactic,at.,4,Ġout,-3.3930587768554688,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable_syntactic,at.,5,Ġof,-0.05412101745605469,False,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable_syntactic,at.,6,Ġat,-8.854852676391602,True,allenai/OLMo-7B-0424-hf
3,He built a house out of,inconceivable_syntactic,at.,7,.,-8.656404495239258,True,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,probable,steel.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,probable,steel.,1,Ġbuilt,-8.442317962646484,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,probable,steel.,2,Ġa,-1.2801094055175781,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,probable,steel.,3,Ġbridge,-5.914044380187988,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,probable,steel.,4,Ġout,-3.6893739700317383,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,probable,steel.,5,Ġof,-0.074493408203125,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,probable,steel.,6,Ġsteel,-4.167206764221191,True,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,probable,steel.,7,.,-2.6821279525756836,True,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,improbable,plastic.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,improbable,plastic.,1,Ġbuilt,-8.442317962646484,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,improbable,plastic.,2,Ġa,-1.2801094055175781,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,improbable,plastic.,3,Ġbridge,-5.914044380187988,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,improbable,plastic.,4,Ġout,-3.6893739700317383,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,improbable,plastic.,5,Ġof,-0.074493408203125,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,improbable,plastic.,6,Ġplastic,-4.997062683105469,True,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,improbable,plastic.,7,.,-3.8352813720703125,True,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,impossible,soup.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,impossible,soup.,1,Ġbuilt,-8.442317962646484,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,impossible,soup.,2,Ġa,-1.2801094055175781,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,impossible,soup.,3,Ġbridge,-5.914044380187988,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,impossible,soup.,4,Ġout,-3.6893739700317383,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,impossible,soup.,5,Ġof,-0.074493408203125,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,impossible,soup.,6,Ġsoup,-8.59705924987793,True,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,impossible,soup.,7,.,-3.4995431900024414,True,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable,dance.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable,dance.,1,Ġbuilt,-8.442317962646484,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable,dance.,2,Ġa,-1.2801094055175781,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable,dance.,3,Ġbridge,-5.914044380187988,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable,dance.,4,Ġout,-3.6893739700317383,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable,dance.,5,Ġof,-0.074493408203125,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable,dance.,6,Ġdance,-11.20649528503418,True,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable,dance.,7,.,-6.213370323181152,True,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable_syntactic,fell.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable_syntactic,fell.,1,Ġbuilt,-8.442317962646484,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable_syntactic,fell.,2,Ġa,-1.2801094055175781,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable_syntactic,fell.,3,Ġbridge,-5.914044380187988,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable_syntactic,fell.,4,Ġout,-3.6893739700317383,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable_syntactic,fell.,5,Ġof,-0.074493408203125,False,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable_syntactic,fell.,6,Ġfell,-12.574728012084961,True,allenai/OLMo-7B-0424-hf
4,He built a bridge out of,inconceivable_syntactic,fell.,7,.,-5.654104232788086,True,allenai/OLMo-7B-0424-hf
5,He called a friend using,probable,a phone.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,probable,a phone.,1,Ġcalled,-6.1604108810424805,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,probable,a phone.,2,Ġa,-3.808102607727051,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,probable,a phone.,3,Ġfriend,-4.728318214416504,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,probable,a phone.,4,Ġusing,-9.012887954711914,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,probable,a phone.,5,Ġa,-1.636063575744629,True,allenai/OLMo-7B-0424-hf
5,He called a friend using,probable,a phone.,6,Ġphone,-4.013180732727051,True,allenai/OLMo-7B-0424-hf
5,He called a friend using,probable,a phone.,7,.,-3.9295129776000977,True,allenai/OLMo-7B-0424-hf
5,He called a friend using,improbable,a laptop.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,improbable,a laptop.,1,Ġcalled,-6.1604108810424805,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,improbable,a laptop.,2,Ġa,-3.808102607727051,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,improbable,a laptop.,3,Ġfriend,-4.728318214416504,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,improbable,a laptop.,4,Ġusing,-9.012887954711914,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,improbable,a laptop.,5,Ġa,-1.636063575744629,True,allenai/OLMo-7B-0424-hf
5,He called a friend using,improbable,a laptop.,6,Ġlaptop,-6.592558860778809,True,allenai/OLMo-7B-0424-hf
5,He called a friend using,improbable,a laptop.,7,.,-2.410921096801758,True,allenai/OLMo-7B-0424-hf
5,He called a friend using,impossible,a sandwich.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,impossible,a sandwich.,1,Ġcalled,-6.1604108810424805,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,impossible,a sandwich.,2,Ġa,-3.808102607727051,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,impossible,a sandwich.,3,Ġfriend,-4.728318214416504,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,impossible,a sandwich.,4,Ġusing,-9.012887954711914,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,impossible,a sandwich.,5,Ġa,-1.636063575744629,True,allenai/OLMo-7B-0424-hf
5,He called a friend using,impossible,a sandwich.,6,Ġsandwich,-9.273948669433594,True,allenai/OLMo-7B-0424-hf
5,He called a friend using,impossible,a sandwich.,7,.,-3.9173479080200195,True,allenai/OLMo-7B-0424-hf
5,He called a friend using,inconceivable,mass.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,inconceivable,mass.,1,Ġcalled,-6.160418510437012,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,inconceivable,mass.,2,Ġa,-3.8081045150756836,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,inconceivable,mass.,3,Ġfriend,-4.728321075439453,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,inconceivable,mass.,4,Ġusing,-9.01288890838623,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,inconceivable,mass.,5,Ġmass,-10.669663429260254,True,allenai/OLMo-7B-0424-hf
5,He called a friend using,inconceivable,mass.,6,.,-4.832589149475098,True,allenai/OLMo-7B-0424-hf
5,He called a friend using,inconceivable_syntactic,with.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,inconceivable_syntactic,with.,1,Ġcalled,-6.160418510437012,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,inconceivable_syntactic,with.,2,Ġa,-3.8081045150756836,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,inconceivable_syntactic,with.,3,Ġfriend,-4.728321075439453,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,inconceivable_syntactic,with.,4,Ġusing,-9.01288890838623,False,allenai/OLMo-7B-0424-hf
5,He called a friend using,inconceivable_syntactic,with.,5,Ġwith,-9.609376907348633,True,allenai/OLMo-7B-0424-hf
5,He called a friend using,inconceivable_syntactic,with.,6,.,-5.004132270812988,True,allenai/OLMo-7B-0424-hf
6,He carried groceries inside,probable,a tote bag.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
6,He carried groceries inside,probable,a tote bag.,1,Ġcarried,-8.95608901977539,False,allenai/OLMo-7B-0424-hf
6,He carried groceries inside,probable,a tote bag.,2,Ġgrocer,-10.392165184020996,False,allenai/OLMo-7B-0424-hf
6,He carried groceries inside,probable,a tote bag.,3,ies,-0.03102874755859375,False,allenai/OLMo-7B-0424-hf
6,He carried groceries inside,probable,a tote bag.,4,Ġinside,-5.718950271606445,False,allenai/OLMo-7B-0424-hf
6,He carried groceries inside,probable,a tote bag.,5,Ġa,-3.0038909912109375,True,allenai/OLMo-7B-0424-hf
6,He carried groceries inside,probable,a tote bag.,6,Ġto,-6.521736145019531,True,allenai/OLMo-7B-0424-hf
6,He carried groceries inside,probable,a tote bag.,7,te,-0.08505821228027344,True,allenai/OLMo-7B-0424-hf
6,He carried groceries inside,probable,a tote bag.,8,Ġbag,-0.4465923309326172,True,allenai/OLMo-7B-0424-hf
6,He carried groceries inside,probable,a tote bag.,9,.,-1.9355850219726562,True,allenai/OLMo-7B-0424-hf
6,He carried groceries inside,improbable,a backpack.,0,He,0.0,False,allenai/OLMo-7B-0424-hf
6,He carried groceries inside,improbable,a backpack.,1,Ġcarried,-8.956085205078125,False,allenai/OLMo-7B-0424-hf
6,He carried groceries inside,improbable,a backpack.,2,Ġgrocer,-10.392168045043945,False,allenai/OLMo-7B-0424-hf
6,He carried groceries inside,improbable,a backpack.,3,ies,-0.03102874755859375,False,allenai/OLMo-7B-0424-hf
6,He carried groceries inside,improbable,a backpack.,4,Ġinside,-5.718938827514648,False,allenai/OLMo-7B-0424-hf
