item_id,eval_prefix,condition,continuation,continuation_sum_logprob,continuation_mean_logprob,model,revision
20,He crushed a soda can using,inconceivable,a day.,-15.394512176513672,-5.131504058837891,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
20,He crushed a soda can using,inconceivable_syntactic,choose.,-19.569887161254883,-9.784943580627441,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
21,He cut grass using,probable,a lawnmower.,-6.1414079666137695,-1.228281593322754,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
21,He cut grass using,improbable,a scythe.,-6.374454498291016,-1.2748908996582031,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
21,He cut grass using,impossible,a popsicle.,-16.77586841583252,-4.19396710395813,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
21,He cut grass using,inconceivable,an essay.,-16.15361785888672,-5.384539286295573,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
21,He cut grass using,inconceivable_syntactic,then.,-15.755644798278809,-7.877822399139404,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
22,He cut cardboard using,probable,scissors.,-4.955078125,-1.6516927083333333,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
22,He cut cardboard using,improbable,a scalpel.,-7.4702863693237305,-1.8675715923309326,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
22,He cut cardboard using,impossible,fur.,-15.815433502197266,-7.907716751098633,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
22,He cut cardboard using,inconceivable,a snore.,-21.68544578552246,-5.421361446380615,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
22,He cut cardboard using,inconceivable_syntactic,sometimes.,-17.800249099731445,-8.900124549865723,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
23,He dented a car with,probable,a baseball bat.,-5.601983070373535,-1.4004957675933838,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
23,He dented a car with,improbable,a dumbbell.,-12.55142593383789,-3.1378564834594727,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
23,He dented a car with,impossible,a breeze.,-17.464661598205566,-5.821553866068522,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
23,He dented a car with,inconceivable,a nap.,-18.300371170043945,-6.1001237233479815,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
23,He dented a car with,inconceivable_syntactic,from.,-16.703171730041504,-8.351585865020752,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
24,He dug a hole using,probable,a shovel.,-4.564807891845703,-1.5216026306152344,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
24,He dug a hole using,improbable,a spatula.,-10.272687911987305,-2.568171977996826,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
24,He dug a hole using,impossible,dirt.,-12.094772338867188,-6.047386169433594,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
24,He dug a hole using,inconceivable,a yawn.,-17.559371948242188,-4.389842987060547,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
24,He dug a hole using,inconceivable_syntactic,except.,-19.731794357299805,-9.865897178649902,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
25,He dipped a biscuit into,probable,coffee.,-6.850369453430176,-3.425184726715088,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
25,He dipped a biscuit into,improbable,wine.,-8.591360092163086,-4.295680046081543,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
25,He dipped a biscuit into,impossible,a floor.,-17.81001853942871,-5.936672846476237,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
25,He dipped a biscuit into,inconceivable,a myth.,-21.14543342590332,-7.04847780863444,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
25,He dipped a biscuit into,inconceivable_syntactic,by.,-17.755935668945312,-8.877967834472656,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
26,He displayed books on,probable,a shelf.,-8.298276901245117,-2.766092300415039,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
26,He displayed books on,improbable,a bed.,-11.371159553527832,-3.790386517842611,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
26,He displayed books on,impossible,a galaxy.,-20.02867889404297,-6.676226298014323,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
26,He displayed books on,inconceivable,a sigh.,-19.785219192504883,-6.595073064168294,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
26,He displayed books on,inconceivable_syntactic,for.,-15.06464672088623,-7.532323360443115,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
27,He docked a boat using,probable,an anchor.,-7.872777938842773,-2.6242593129475913,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
27,He docked a boat using,improbable,an anvil.,-10.20119571685791,-2.5502989292144775,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
27,He docked a boat using,impossible,a balloon.,-10.73641586303711,-3.5788052876790366,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
27,He docked a boat using,inconceivable,a lesson.,-16.86461067199707,-5.62153689066569,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
27,He docked a boat using,inconceivable_syntactic,though.,-16.72536849975586,-8.36268424987793,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
28,He drank a cup full of,probable,water.,-4.263754844665527,-2.1318774223327637,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
28,He drank a cup full of,improbable,honey.,-8.001916885375977,-4.000958442687988,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
28,He drank a cup full of,impossible,lightning.,-11.996792793273926,-5.998396396636963,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
28,He drank a cup full of,inconceivable,minutes.,-13.54008674621582,-6.77004337310791,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
28,He drank a cup full of,inconceivable_syntactic,during.,-17.83639907836914,-8.91819953918457,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
29,He dried his hands using,probable,a towel.,-3.5953378677368164,-1.1984459559122722,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
29,He dried his hands using,improbable,a sweater.,-13.809853553771973,-4.603284517923991,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
29,He dried his hands using,impossible,a liquid.,-15.305695533752441,-5.1018985112508135,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
29,He dried his hands using,inconceivable,freedom.,-16.85669994354248,-8.42834997177124,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
29,He dried his hands using,inconceivable_syntactic,always.,-18.683406829833984,-9.341703414916992,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
30,He dried laundry using,probable,a clothesline.,-5.995545387268066,-1.4988863468170166,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
30,He dried laundry using,improbable,a fan.,-7.9179229736328125,-2.639307657877604,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
30,He dried laundry using,impossible,juice.,-13.321839332580566,-6.660919666290283,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
30,He dried laundry using,inconceivable,courage.,-14.344505310058594,-7.172252655029297,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
30,He dried laundry using,inconceivable_syntactic,and.,-13.757495880126953,-6.878747940063477,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
31,He ate soup using,probable,a spoon.,-3.4460325241088867,-1.1486775080362956,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
31,He ate soup using,improbable,a bucket.,-11.878530502319336,-3.959510167439779,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
31,He ate soup using,impossible,a sieve.,-11.819988250732422,-2.9549970626831055,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
31,He ate soup using,inconceivable,history.,-15.98641300201416,-7.99320650100708,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
31,He ate soup using,inconceivable_syntactic,ever.,-17.283266067504883,-8.641633033752441,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
32,He entered a room through,probable,a door.,-4.587596893310547,-1.5291989644368489,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
32,He entered a room through,improbable,a window.,-5.079133033752441,-1.6930443445841472,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
32,He entered a room through,impossible,a wall.,-6.673177719116211,-2.224392573038737,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
32,He entered a room through,inconceivable,a theory.,-18.032840728759766,-6.010946909586589,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
32,He entered a room through,inconceivable_syntactic,should.,-17.682214736938477,-8.841107368469238,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
33,He filled a bucket with,probable,sand.,-5.726990699768066,-2.863495349884033,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
33,He filled a bucket with,improbable,acorns.,-11.307428359985352,-3.7691427866617837,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
33,He filled a bucket with,impossible,buildings.,-15.88989543914795,-7.944947719573975,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
33,He filled a bucket with,inconceivable,time.,-12.603157043457031,-6.301578521728516,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
33,He filled a bucket with,inconceivable_syntactic,up.,-15.596321105957031,-7.798160552978516,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
34,He filled a purse with,probable,coins.,-5.606566429138184,-2.803283214569092,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
34,He filled a purse with,improbable,cream.,-12.060951232910156,-6.030475616455078,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
34,He filled a purse with,impossible,sofas.,-17.006752014160156,-4.251688003540039,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
34,He filled a purse with,inconceivable,luck.,-12.940958976745605,-6.470479488372803,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
34,He filled a purse with,inconceivable_syntactic,nor.,-18.603732109069824,-9.301866054534912,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
35,He grew flowers inside,probable,a pot.,-10.453102111816406,-3.4843673706054688,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
35,He grew flowers inside,improbable,a mug.,-13.624856948852539,-4.541618982950847,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
35,He grew flowers inside,impossible,a marble.,-16.71274757385254,-5.570915857950847,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
35,He grew flowers inside,inconceivable,a sneeze.,-17.709856033325195,-3.541971206665039,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
35,He grew flowers inside,inconceivable_syntactic,been.,-19.20378017425537,-9.601890087127686,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
36,He hung a painting using,probable,screws.,-7.554183006286621,-3.7770915031433105,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
36,He hung a painting using,improbable,string.,-7.992341041564941,-3.9961705207824707,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
36,He hung a painting using,impossible,vapor.,-17.74959373474121,-8.874796867370605,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
36,He hung a painting using,inconceivable,a handshake.,-14.459985733032227,-3.6149964332580566,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
36,He hung a painting using,inconceivable_syntactic,could.,-17.137866973876953,-8.568933486938477,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
37,He hid a gift inside,probable,a closet.,-10.250465393066406,-3.4168217976888022,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
37,He hid a gift inside,improbable,a forest.,-12.795293807983398,-4.265097935994466,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
37,He hid a gift inside,impossible,a cloud.,-11.446149826049805,-3.815383275349935,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
37,He hid a gift inside,inconceivable,a gasp.,-18.821441650390625,-4.705360412597656,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
37,He hid a gift inside,inconceivable_syntactic,find.,-19.028295516967773,-9.514147758483887,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
38,He lifted a box using,probable,a forklift.,-4.518372535705566,-0.9036745071411133,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
38,He lifted a box using,improbable,a pulley.,-7.132240295410156,-1.783060073852539,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
38,He lifted a box using,impossible,foam.,-12.605735778808594,-6.302867889404297,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
38,He lifted a box using,inconceivable,an emotion.,-16.524710655212402,-5.508236885070801,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
38,He lifted a box using,inconceivable_syntactic,very.,-15.782243728637695,-7.891121864318848,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
39,He lit a candle using,probable,a match.,-4.664423942565918,-1.554807980855306,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
39,He lit a candle using,improbable,a blowtorch.,-7.799381256103516,-1.5598762512207032,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
39,He lit a candle using,impossible,yogurt.,-14.589872360229492,-7.294936180114746,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
39,He lit a candle using,inconceivable,surprises.,-17.705676078796387,-8.852838039398193,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
39,He lit a candle using,inconceivable_syntactic,does.,-16.75265121459961,-8.376325607299805,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
40,He made a sandwich using,probable,bread.,-8.18538761138916,-4.09269380569458,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
40,He made a sandwich using,improbable,lettuce.,-9.732418060302734,-4.866209030151367,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
40,He made a sandwich using,impossible,a star.,-15.582886695861816,-5.194295565287272,allenai/OLMo-7B-0424-hf,step477000-tokens2000B
